row_a,row_b,pair_score,match_distance_z,rho_abs_diff,model_a,model_b,prompt_id_a,prompt_id_b,prompt_a,prompt_b,layer_a,layer_b,subspace_family_a,subspace_family_b,subspace_k_a,subspace_k_b,rho_a,rho_b,grad_entropy_proj_norm_a,grad_entropy_proj_norm_b,grad_varentropy_proj_norm_a,grad_varentropy_proj_norm_b,entropy_a,entropy_b,varentropy_a,varentropy_b,entropy_abs_diff,varentropy_abs_diff,confidence_abs_diff,margin_abs_diff,grad_entropy_proj_norm_abs_diff,grad_varentropy_proj_norm_abs_diff,fisher_output_fro_norm_abs_diff,jacobian_fro_norm_abs_diff
0,1,0.2670369695782853,0.24797047350048154,0.3332542533667464,bert-base-uncased,bert-base-uncased,8,8,A person who drives a bus is a [MASK].,A person who drives a bus is a [MASK].,4,4,state_pca,delta_pca,8,8,0.2266897669276291,0.5599440202943755,0.040744917685684,0.0679007620850899,0.1104399353481791,0.157446287707954,3.316848344954197,3.316848344954197,0.3211055279091481,0.3211055279091481,0.0,0.0,0.0,0.0,0.027155844399405896,0.04700635235977489,0.021700827559063496,0.401451475506748
1,2,0.25464274567949347,0.25069525576627283,0.3184804739366401,distilbert-base-uncased,distilbert-base-uncased,15,15,The patient waited for the [MASK].,The patient waited for the [MASK].,4,4,delta_pca,random,8,8,0.1788750788006816,0.4973555527373217,0.0260831230480943,0.0480465218400697,0.0545321563382882,0.1052685427444075,3.2141653824087086,3.2141653824087086,0.5364458275914877,0.5364458275914877,0.0,0.0,0.0,0.0,0.021963398791975404,0.0507363864061193,0.05389198458445921,0.05680774971929203
1,2,0.24742151496206935,0.27026437951639265,0.3142907371822989,bert-base-uncased,bert-base-uncased,6,6,Yesterday they waited near the [MASK].,Yesterday they waited near the [MASK].,8,8,delta_pca,random,8,8,0.8009505223984742,0.4866597852161753,0.1349768566870227,0.103117416066482,0.3049080597673459,0.2441976794313836,2.9348179721384087,2.9348179721384087,1.2732368659823732,1.2732368659823732,0.0,0.0,0.0,0.0,0.03185944062054069,0.06071038033596232,0.0392385539170797,0.25751732209764766
1,2,0.21048550722114465,0.4752708544748797,0.31052313409271654,bert-base-uncased,bert-base-uncased,2,2,The opposite of yes is [MASK].,The opposite of yes is [MASK].,4,4,delta_pca,random,8,8,0.6873490938162304,0.3768259597235139,0.1570857870406514,0.0926021144058257,0.3437414195545888,0.2002023718766963,2.945094828934785,2.945094828934785,1.2289526754525455,1.2289526754525455,0.0,0.0,0.0,0.0,0.0644836726348257,0.14353904767789252,0.0447397553073674,0.05874847780909587
1,2,0.23372787499784245,0.32545521479674133,0.30979583075925116,distilbert-base-uncased,distilbert-base-uncased,7,7,Grass is usually [MASK].,Grass is usually [MASK].,4,4,delta_pca,random,8,8,0.2716083761317795,0.5814042068910307,0.0400939126593251,0.0711051142280188,0.096193965305941,0.1685873476320422,3.310815989685757,3.310815989685757,0.3448140694939549,0.3448140694939549,0.0,0.0,0.0,0.0,0.0310112015686937,0.0723933823261012,0.05513425537976829,0.31740939553718484
1,2,0.17763363212454525,0.7345039243017795,0.30810623200800236,distilbert-base-uncased,distilbert-base-uncased,12,12,The farmer bought the [MASK].,The farmer bought the [MASK].,4,4,delta_pca,random,8,8,0.6912365138352833,0.3831302818272809,0.1862734158505283,0.0816287814264604,0.3468037634721705,0.1561513355066325,2.967620062731163,2.967620062731163,1.112122403457403,1.112122403457403,0.0,0.0,0.0,0.0,0.1046446344240679,0.19065242796553802,0.08379472897110452,0.33396025511340754
1,2,0.25260765480076414,0.2164078493284589,0.30727393410010323,bert-base-uncased,bert-base-uncased,4,4,A person who treats patients is a [MASK].,A person who treats patients is a [MASK].,8,8,delta_pca,random,8,8,0.6806074462072796,0.3733335121071764,0.0808147641371323,0.0507704278556788,0.1695079162693843,0.1191366322212646,3.2038672921255085,3.2038672921255085,0.5574604450147423,0.5574604450147423,0.0,0.0,0.0,0.0,0.030044336281453504,0.050371284048119705,0.02606676260152302,0.17175653622552822
0,1,0.2564654051570217,0.19457747031433836,0.3063677949156169,distilbert-base-uncased,distilbert-base-uncased,20,20,The language of Germany is [MASK].,The language of Germany is [MASK].,4,4,state_pca,delta_pca,8,8,0.4348578397098755,0.7412256346254924,0.0752088506496955,0.0740695216657803,0.1961296889597329,0.1800810018459423,3.38676244222388,3.38676244222388,0.1812500964261921,0.1812500964261921,0.0,0.0,0.0,0.0,0.0011393289839151943,0.016048687113790594,0.034431170381722,0.3479395478551166
1,2,0.24255739804644763,0.25232228487263675,0.30376003493428894,bert-base-uncased,bert-base-uncased,15,15,The patient waited for the [MASK].,The patient waited for the [MASK].,8,8,delta_pca,random,8,8,0.4510629549462045,0.7548229898804935,0.08208063812403,0.1208101052177179,0.1940476591117009,0.2611109779796852,2.780949941670724,2.780949941670724,1.348559887748069,1.348559887748069,0.0,0.0,0.0,0.0,0.038729467093687894,0.06706331886798428,0.015242111448559387,0.16310316273681136
0,1,0.22866408290423865,0.32385148027628496,0.30271728463879544,distilbert-base-uncased,distilbert-base-uncased,16,16,The continent containing Egypt is [MASK].,The continent containing Egypt is [MASK].,2,2,state_pca,delta_pca,8,8,0.3212464638848064,0.6239637485236018,0.0943496500260951,0.1332437440886179,0.2292721823739224,0.3097227167953533,3.244841294485305,3.244841294485305,0.4667155211705817,0.4667155211705817,0.0,0.0,0.0,0.0,0.03889409406252278,0.08045053442143088,0.053653045745495564,0.024433449938405793
0,2,0.22164672757014764,0.33961173460970523,0.29692055719081023,distilbert-base-uncased,distilbert-base-uncased,21,21,The bat flew out of the [MASK].,The bat flew out of the [MASK].,2,2,state_pca,random,8,8,0.4725153332941077,0.1755947761032975,0.0755974228081984,0.0318751972219984,0.1732530064882091,0.0803119514069499,3.3757646457673163,3.3757646457673163,0.1947663358566239,0.1947663358566239,0.0,0.0,0.0,0.0,0.043722225586199995,0.0929410550812592,0.010868471614890463,0.39444096423700437
1,2,0.22693791840778543,0.3064751183843823,0.2964887438177168,distilbert-base-uncased,distilbert-base-uncased,18,18,Yesterday they studied the [MASK].,Yesterday they studied the [MASK].,4,4,delta_pca,random,8,8,0.3775710647619512,0.674059808579668,0.0507961889527118,0.0789842580912435,0.1155168631325261,0.1910967857991639,3.2217230587434207,3.2217230587434207,0.5559364739993908,0.5559364739993908,0.0,0.0,0.0,0.0,0.028188069138531703,0.0755799226666378,0.05307180477177492,0.2326404975969325
1,2,0.2393043077561922,0.2034298658654832,0.2879859509840667,distilbert-base-uncased,distilbert-base-uncased,13,13,"In France, the capital city is [MASK].","In France, the capital city is [MASK].",4,4,delta_pca,random,8,8,0.5174115660651305,0.2294256150810638,0.0499033928279368,0.0327393069395261,0.1402114725426644,0.0880032025540913,3.3322853636545005,3.3322853636545005,0.3085584955418841,0.3085584955418841,0.0,0.0,0.0,0.0,0.0171640858884107,0.052208269988573086,0.03027025863385624,0.22138335801848807
0,2,0.20325412172623655,0.40943928343507635,0.2864743436810526,distilbert-base-uncased,distilbert-base-uncased,22,22,The currency of Spain is the [MASK].,The currency of Spain is the [MASK].,4,4,state_pca,random,8,8,0.5253823302593517,0.238907986578299,0.0534915956490402,0.0237284762083011,0.1283914218189329,0.0541154052094662,3.3316874284283102,3.3316874284283102,0.2955199327286638,0.2955199327286638,0.0,0.0,0.0,0.0,0.0297631194407391,0.0742760166094667,0.08194114535152897,0.423171706318624
0,1,0.1706644053107188,0.6523544284427206,0.2819980858927096,distilbert-base-uncased,distilbert-base-uncased,11,11,Ten divided by two equals [MASK].,Ten divided by two equals [MASK].,4,4,state_pca,delta_pca,8,8,0.4694169715583426,0.7514150574510522,0.2157400972338612,0.302546158147595,0.5324399349448181,0.6894133993540108,2.601466855824408,2.601466855824408,1.9731080854513328,1.9731080854513328,0.0,0.0,0.0,0.0,0.0868060609137338,0.1569734644091927,0.060510176873020016,0.702291833514336
0,1,0.20685413107735245,0.3570103411243062,0.28070319497625,bert-base-uncased,bert-base-uncased,16,16,The continent containing Egypt is [MASK].,The continent containing Egypt is [MASK].,4,4,state_pca,delta_pca,8,8,0.7240211396115268,0.4433179446352768,0.1261843121484108,0.0864920872680782,0.3136564758796148,0.2335404392191314,3.219099561703701,3.219099561703701,0.5595167921134554,0.5595167921134554,0.0,0.0,0.0,0.0,0.03969222488033261,0.08011603666048342,0.01077680364508371,0.58030325157771
0,1,0.20776855167319477,0.34605210459206315,0.27966729624774866,bert-base-uncased,bert-base-uncased,12,12,The farmer bought the [MASK].,The farmer bought the [MASK].,8,8,state_pca,delta_pca,8,8,0.425111553855548,0.7047788501032967,0.0650955953056374,0.1007471752502392,0.1366566605116236,0.1913439823553174,2.990037224886387,2.990037224886387,0.9479235928774729,0.9479235928774729,0.0,0.0,0.0,0.0,0.0356515799446018,0.05468732184369382,0.04478657508650491,0.5403089729322599
0,2,0.1791075749081783,0.5350890075344608,0.2749460694076995,bert-base-uncased,bert-base-uncased,23,23,The color of grass is usually [MASK].,The color of grass is usually [MASK].,8,8,state_pca,random,8,8,0.4341992424101464,0.1592531730024469,0.0821363828807763,0.0287594720858064,0.2062939764686814,0.0816170833058407,3.196580811097527,3.196580811097527,0.5936532064590924,0.5936532064590924,0.0,0.0,0.0,0.0,0.05337691079496991,0.12467689316284068,0.08019872965758751,0.5788395462593421
0,2,0.2510953176803589,0.06975024771048277,0.2686092782875063,distilbert-base-uncased,distilbert-base-uncased,5,5,The capital of Japan is [MASK].,The capital of Japan is [MASK].,4,4,state_pca,random,8,8,0.4485536594203014,0.1799443811327951,0.0292650149192554,0.024429326883325,0.0646487958838265,0.0570174178393961,3.378532302829708,3.378532302829708,0.1895118171593067,0.1895118171593067,0.0,0.0,0.0,0.0,0.004835688035930399,0.007631378044430391,0.0032448229104948823,0.15081062037949122
0,1,0.17633178218008885,0.504426405067707,0.265278189164373,bert-base-uncased,bert-base-uncased,10,10,The opposite of early is [MASK].,The opposite of early is [MASK].,8,8,state_pca,delta_pca,8,8,0.4742697485834515,0.2089915594190785,0.0772541239326038,0.0397823279665431,0.1558948145412968,0.0697519424411669,3.1331868925653845,3.1331868925653845,0.6351118646582122,0.6351118646582122,0.0,0.0,0.0,0.0,0.03747179596606069,0.0861428721001299,0.0992747232810961,0.565477014590674
0,2,0.20799545189555174,0.2523368984798721,0.2604803791247947,distilbert-base-uncased,distilbert-base-uncased,1,1,The plural of person is [MASK].,The plural of person is [MASK].,2,2,state_pca,random,8,8,0.2313840931461397,0.4918644722709344,0.0515377083284557,0.0673028560403951,0.134976147982253,0.1716064767118501,3.345476755585988,3.345476755585988,0.2580657648627065,0.2580657648627065,0.0,0.0,0.0,0.0,0.015765147711939397,0.036630328729597095,0.04472261353992846,0.3799921860790594
0,1,0.1816772812454077,0.42357802568037684,0.25863178534631603,google/bert_uncased_L-2_H-128_A-2,google/bert_uncased_L-2_H-128_A-2,14,14,The capital of Austria is [MASK].,The capital of Austria is [MASK].,1,1,state_pca,delta_pca,8,8,0.1692225487508631,0.4278543340971791,0.0334731694844148,0.0843595310480558,0.0755541022588689,0.1727818027585735,3.2364490354764044,3.2364490354764044,0.4638040781300843,0.4638040781300843,0.0,0.0,0.0,0.0,0.050886361563641,0.0972277004997046,0.04043114537456838,0.550159855028209
0,1,0.16925143099857293,0.4965826283363958,0.2532987514535404,bert-base-uncased,bert-base-uncased,7,7,Grass is usually [MASK].,Grass is usually [MASK].,4,4,state_pca,delta_pca,8,8,0.2263402093798097,0.4796389608333501,0.0681834936265398,0.0851644732137308,0.1754597776462907,0.1944620079504714,3.1842409242349827,3.1842409242349827,0.6421889629205578,0.6421889629205578,0.0,0.0,0.0,0.0,0.016980979587190997,0.01900223030418069,0.08625256191532782,0.9035894024673969
0,2,0.15196667615035145,0.6632010794320682,0.2527511398109681,distilbert-base-uncased,distilbert-base-uncased,11,11,Ten divided by two equals [MASK].,Ten divided by two equals [MASK].,4,4,state_pca,random,8,8,0.4694169715583426,0.7221681113693107,0.2157400972338612,0.2954772341474228,0.5324399349448181,0.6978126652707993,2.601466855824408,2.601466855824408,1.9731080854513328,1.9731080854513328,0.0,0.0,0.0,0.0,0.07973713691356157,0.1653727303259812,0.044350083555697806,0.8756225645142317
0,1,0.20121886463404687,0.25247378042239765,0.25202135208050735,distilbert-base-uncased,distilbert-base-uncased,21,21,The bat flew out of the [MASK].,The bat flew out of the [MASK].,2,2,state_pca,delta_pca,8,8,0.4725153332941077,0.2204939812136004,0.0755974228081984,0.040396513859835,0.1732530064882091,0.1010631557703033,3.3757646457673163,3.3757646457673163,0.1947663358566239,0.1947663358566239,0.0,0.0,0.0,0.0,0.0352009089483634,0.0721898507179058,0.026732521402356046,0.013508523259739835
1,2,0.2298186768001306,0.09114691937505393,0.2507659412053137,bert-base-uncased,bert-base-uncased,11,11,Ten divided by two equals [MASK].,Ten divided by two equals [MASK].,8,8,delta_pca,random,8,8,0.8644321374245078,0.613666196219194,0.2063749800291374,0.194898262634264,0.4378093680186234,0.431263412745257,2.408791654882436,2.408791654882436,2.4647573141090886,2.4647573141090886,0.0,0.0,0.0,0.0,0.01147671739487341,0.006545955273366433,0.01941591593046227,0.042711521387788665
0,2,0.16120566069181735,0.5516421799925095,0.2501335027829843,google/bert_uncased_L-2_H-128_A-2,google/bert_uncased_L-2_H-128_A-2,0,0,The child looked at the [MASK].,The child looked at the [MASK].,1,1,state_pca,random,8,8,0.1383303608660279,0.3884638636490122,0.0345275831538205,0.0615475512391213,0.0838220537259518,0.1349479284193544,3.1917772846005423,3.1917772846005423,0.5449375262808227,0.5449375262808227,0.0,0.0,0.0,0.0,0.0270199680853008,0.0511258746934026,0.12185400367486848,0.6787128091929744
0,2,0.19992425434643038,0.24934543719438287,0.24977445495220207,bert-base-uncased,bert-base-uncased,4,4,A person who treats patients is a [MASK].,A person who treats patients is a [MASK].,4,4,state_pca,random,8,8,0.3665907217210833,0.6163651766732854,0.0625173440225922,0.0865273981698397,0.1542548237562309,0.205878639426823,3.2048425421121527,3.2048425421121527,0.5801288975323766,0.5801288975323766,0.0,0.0,0.0,0.0,0.02401005414724751,0.0516238156705921,0.029740621168343417,0.3731326427983035
0,2,0.15890157964394336,0.538755132392946,0.2445106212224643,distilbert-base-uncased,distilbert-base-uncased,10,10,The opposite of early is [MASK].,The opposite of early is [MASK].,4,4,state_pca,random,8,8,0.6219642788145411,0.3774536575920768,0.1178469088615644,0.0751726171223518,0.2732422710545718,0.1785636622493908,3.067907406054591,3.067907406054591,0.8436937370312737,0.8436937370312737,0.0,0.0,0.0,0.0,0.0426742917392126,0.09467860880518097,0.08525901683978437,0.7910845558401185
0,1,0.19814076830008195,0.23357449226957028,0.24442139765367618,bert-base-uncased,bert-base-uncased,16,16,The continent containing Egypt is [MASK].,The continent containing Egypt is [MASK].,8,8,state_pca,delta_pca,8,8,0.0927789460406582,0.3372003436943344,0.0292130762585731,0.0455612864936457,0.0498116635584971,0.1109925434113218,3.167281129752069,3.167281129752069,0.6309031734677016,0.6309031734677016,0.0,0.0,0.0,0.0,0.0163482102350726,0.06118087985282469,0.038555050458352835,0.23156916031990615
0,2,0.1465959760060144,0.6155218778021746,0.2368290064354789,google/bert_uncased_L-2_H-128_A-2,google/bert_uncased_L-2_H-128_A-2,11,11,Ten divided by two equals [MASK].,Ten divided by two equals [MASK].,1,1,state_pca,random,8,8,0.4229513915124673,0.1861223850769884,0.0454064705214267,0.0577233701107482,0.1087505037118314,0.1012262947179481,3.0793890416827217,3.0793890416827217,0.7578357350370656,0.7578357350370656,0.0,0.0,0.0,0.0,0.0123168995893215,0.0075242089938832996,0.12869853167035028,0.9558263383736247
1,2,0.19962705386079083,0.18615517633258616,0.23678866327300102,bert-base-uncased,bert-base-uncased,8,8,A person who drives a bus is a [MASK].,A person who drives a bus is a [MASK].,8,8,delta_pca,random,8,8,0.7334480390161604,0.4966593757431594,0.0810591526392538,0.0604049414544756,0.1886607345556992,0.1491410617788305,3.2361181419025336,3.2361181419025336,0.5192945773764348,0.5192945773764348,0.0,0.0,0.0,0.0,0.0206542111847782,0.039519672776868714,0.013262934633341827,0.2940285668746254
0,2,0.1447164587087628,0.6251395169698585,0.2351844358035472,bert-base-uncased,bert-base-uncased,7,7,Grass is usually [MASK].,Grass is usually [MASK].,4,4,state_pca,random,8,8,0.2263402093798097,0.4615246451833569,0.0681834936265398,0.059489056055555,0.1754597776462907,0.1425997809967217,3.1842409242349827,3.1842409242349827,0.6421889629205578,0.6421889629205578,0.0,0.0,0.0,0.0,0.008694437570984807,0.03285999664956901,0.12630077255244093,1.00357644943582
0,1,0.15434820623475412,0.5161357086856639,0.23401282704408993,bert-base-uncased,bert-base-uncased,2,2,The opposite of yes is [MASK].,The opposite of yes is [MASK].,8,8,state_pca,delta_pca,8,8,0.4439147937381284,0.6779276207822184,0.0912893279881343,0.1064800324680988,0.2540561266242965,0.2725901537216822,3.1138293450158363,3.1138293450158363,0.8190263343554948,0.8190263343554948,0.0,0.0,0.0,0.0,0.015190704479964498,0.01853402709738572,0.11208513163388922,0.7399574670433453
0,2,0.14731869133901346,0.5861568381850014,0.23367054965984174,google/bert_uncased_L-2_H-128_A-2,google/bert_uncased_L-2_H-128_A-2,2,2,The opposite of yes is [MASK].,The opposite of yes is [MASK].,1,1,state_pca,random,8,8,0.5609994904799686,0.3273289408201268,0.0911744808839259,0.0892251098877523,0.1887960658220526,0.1932217510101166,3.031131975739903,3.031131975739903,0.9136349211912944,0.9136349211912944,0.0,0.0,0.0,0.0,0.0019493709961736078,0.004425685188063994,0.12915156478440387,0.8480529826285195
1,2,0.18232873148563272,0.2671739721386122,0.23104222291164367,bert-base-uncased,bert-base-uncased,12,12,The farmer bought the [MASK].,The farmer bought the [MASK].,8,8,delta_pca,random,8,8,0.7047788501032967,0.473736627191653,0.1007471752502392,0.0621485636991193,0.1913439823553174,0.1349502169123722,2.990037224886387,2.990037224886387,0.9479235928774729,0.9479235928774729,0.0,0.0,0.0,0.0,0.0385986115511199,0.05639376544294522,0.04146675316059409,0.002974160299050066
1,2,0.1912090705331632,0.20647723917063682,0.2306893915212343,distilbert-base-uncased,distilbert-base-uncased,18,18,Yesterday they studied the [MASK].,Yesterday they studied the [MASK].,2,2,delta_pca,random,8,8,0.1695090280750038,0.4001984195962381,0.0266201582806544,0.0458363112459081,0.0733612953205727,0.1175665163829503,3.391359342262678,3.391359342262678,0.1626064983300639,0.1626064983300639,0.0,0.0,0.0,0.0,0.019216152965253697,0.044205221062377606,0.0061814486331717156,0.37172213481871097
0,1,0.18765068865276854,0.2277500864602761,0.23038814921776696,distilbert-base-uncased,distilbert-base-uncased,22,22,The currency of Spain is the [MASK].,The currency of Spain is the [MASK].,4,4,state_pca,delta_pca,8,8,0.5253823302593517,0.2949941810415847,0.0534915956490402,0.0408331824299102,0.1283914218189329,0.0978318795664101,3.3316874284283102,3.3316874284283102,0.2955199327286638,0.2955199327286638,0.0,0.0,0.0,0.0,0.01265841321913,0.030559542252522803,0.054298385553746,0.16429279914389916
1,2,0.1799123980812139,0.2749373874013062,0.2293770427707666,distilbert-base-uncased,distilbert-base-uncased,8,8,A person who drives a bus is a [MASK].,A person who drives a bus is a [MASK].,2,2,delta_pca,random,8,8,0.5028925533886213,0.2735155106178547,0.0747377166270746,0.0543724893319405,0.1728729845556607,0.1292413128566406,3.3555901236676027,3.3555901236676027,0.2366046129667897,0.2366046129667897,0.0,0.0,0.0,0.0,0.020365227295134097,0.0436316716990201,2.26768162964186e-05,0.5730852803335025
1,2,0.20276782859754863,0.1297962273904291,0.22908632778565963,bert-base-uncased,bert-base-uncased,1,1,The plural of person is [MASK].,The plural of person is [MASK].,8,8,delta_pca,random,8,8,0.4519084583527667,0.2228221305671071,0.0853307849641011,0.0693203903273117,0.2015475354868236,0.1712639211015412,3.003195151638084,3.003195151638084,0.8928149707905995,0.8928149707905995,0.0,0.0,0.0,0.0,0.016010394636789396,0.030283614385282404,0.022148945338894166,0.010558694721263029
0,1,0.16386435618756817,0.37271077075193376,0.22493836668100609,bert-base-uncased,bert-base-uncased,20,20,The language of Germany is [MASK].,The language of Germany is [MASK].,8,8,state_pca,delta_pca,8,8,0.8407128363682314,0.6157744696872253,0.2451469327070812,0.1954034391367644,0.5143391852211956,0.4722505609017559,2.623356189829887,2.623356189829887,2.0024001986972864,2.0024001986972864,0.0,0.0,0.0,0.0,0.04974349357031682,0.042088624319439716,0.06447040560897849,0.35796553452225965
0,1,0.18972372744351218,0.14487061297680348,0.2172091201344978,distilbert-base-uncased,distilbert-base-uncased,1,1,The plural of person is [MASK].,The plural of person is [MASK].,2,2,state_pca,delta_pca,8,8,0.2313840931461397,0.4485932132806375,0.0515377083284557,0.0717946467856704,0.134976147982253,0.1803682158554216,3.345476755585988,3.345476755585988,0.2580657648627065,0.2580657648627065,0.0,0.0,0.0,0.0,0.020256938457214692,0.0453920678731686,0.003096160213002963,0.07929915511385754
0,1,0.13861796461943887,0.5604107242483706,0.21630095856565362,bert-base-uncased,bert-base-uncased,3,3,The coach talked to the [MASK].,The coach talked to the [MASK].,4,4,state_pca,delta_pca,8,8,0.6959687582197149,0.4796677996540613,0.1130829996759847,0.0603136719318693,0.2762920197205912,0.1441476043708929,3.2673072368553218,3.2673072368553218,0.4492476064737375,0.4492476064737375,0.0,0.0,0.0,0.0,0.0527693277441154,0.13214441534969829,0.07612043232143573,0.702217962304136
0,2,0.18159852423384762,0.1838634426237594,0.21498785407487703,distilbert-base-uncased,distilbert-base-uncased,8,8,A person who drives a bus is a [MASK].,A person who drives a bus is a [MASK].,2,2,state_pca,random,8,8,0.4885033646927317,0.2735155106178547,0.0603373047541731,0.0543724893319405,0.1428326210664494,0.1292413128566406,3.3555901236676027,3.3555901236676027,0.2366046129667897,0.2366046129667897,0.0,0.0,0.0,0.0,0.005964815422232601,0.013591308209808806,0.04762769105325887,0.11308149184813843
0,1,0.17727436913093786,0.2061486985691074,0.21381924961694027,google/bert_uncased_L-2_H-128_A-2,google/bert_uncased_L-2_H-128_A-2,2,2,The opposite of yes is [MASK].,The opposite of yes is [MASK].,2,2,state_pca,random,8,8,0.3351744978921621,0.5489937475091023,0.062280827646111,0.087606034911664,0.1260799551717298,0.1864870259854497,3.288006497683789,3.288006497683789,0.3625948489541794,0.3625948489541794,0.0,0.0,0.0,0.0,0.02532520726555299,0.060407070813719904,0.005119652376438022,0.22785278010287868
