prompt_id,prompt,task,topic,fact_id,template_id,target,target_id,observed_condition,final_top1_token,final_top1_prob_topk,target_rank_final,model,label_correct,base_entropy_mean,base_entropy_max,base_entropy_min,base_varentropy_mean,base_varentropy_max,base_varentropy_min,base_confidence_mean,base_confidence_max,base_confidence_min,base_margin_mean,base_margin_max,base_margin_min,base_trace_fim_mean,base_trace_fim_max,base_trace_fim_min,base_jacobian_fro_norm_mean,base_jacobian_fro_norm_max,base_jacobian_fro_norm_min,base_fisher_output_fro_norm_mean,base_fisher_output_fro_norm_max,base_fisher_output_fro_norm_min,base_grad_entropy_proj_norm_mean,base_grad_entropy_proj_norm_max,base_grad_entropy_proj_norm_min,base_grad_varentropy_proj_norm_mean,base_grad_varentropy_proj_norm_max,base_grad_varentropy_proj_norm_min,base_logit_norm_mean,base_logit_norm_max,base_logit_norm_min,base_rank_whitened_jb_mean,base_rank_whitened_jb_max,base_rank_whitened_jb_min,rho_rho_abs_mean,rho_rho_abs_max,rho_rho_abs_min,rho_rho_adj_mean,rho_rho_adj_max,rho_rho_adj_min,rho_rho_rank_mean,rho_rho_rank_max,rho_rho_rank_min,rho_rho_percentile_mean,rho_rho_percentile_max,rho_rho_percentile_min,rho_rho_z_mean,rho_rho_z_max,rho_rho_z_min,rho_family_delta_pca,rho_family_random,rho_family_state_pca,source,group_id,base_entropy_before_mean,base_entropy_before_max,base_entropy_before_min,base_varentropy_before_mean,base_varentropy_before_max,base_varentropy_before_min,base_semantic_entropy_proxy_before_mean,base_semantic_entropy_proxy_before_max,base_semantic_entropy_proxy_before_min,base_grad_norm_sq_mean,base_grad_norm_sq_max,base_grad_norm_sq_min,base_strict_orth_ls_norm_mean,base_strict_orth_ls_norm_max,base_strict_orth_ls_norm_min,base_accessible_ls_norm_mean,base_accessible_ls_norm_max,base_accessible_ls_norm_min,confidence,entropy,varentropy,target_in_topm,target_rank_lens,base_semantic_entropy_proxy_mean,base_semantic_entropy_proxy_max,base_semantic_entropy_proxy_min,base_semantic_density_uncertainty_mean,base_semantic_density_uncertainty_max,base_semantic_density_uncertainty_min,base_haloscope_style_consistency_risk_mean,base_haloscope_style_consistency_risk_max,base_haloscope_style_consistency_risk_min,row_id,label_error,shuffled_rho_rho_abs_mean,shuffled_rho_rho_abs_max,shuffled_rho_rho_abs_min,shuffled_rho_rho_adj_mean,shuffled_rho_rho_adj_max,shuffled_rho_rho_adj_min,shuffled_rho_rho_rank_mean,shuffled_rho_rho_rank_max,shuffled_rho_rho_rank_min,shuffled_rho_rho_percentile_mean,shuffled_rho_rho_percentile_max,shuffled_rho_rho_percentile_min,shuffled_rho_rho_z_mean,shuffled_rho_rho_z_max,shuffled_rho_rho_z_min,shuffled_rho_family_delta_pca,shuffled_rho_family_random,shuffled_rho_family_state_pca
16,The continent containing Egypt is [MASK].,factual_deep,continent,continent:egypt,t1,africa,3088.0,error,unknown,0.079484517425936,6.0,distilbert-base-uncased,0,3.157408318311255,3.244841294485305,3.025660012074921,0.7457754749519463,1.1555818877111854,0.4667155211705817,0.1749210540656841,0.2558447708875527,0.1102060291236657,0.7746214866638184,1.4173088073730469,0.1658954620361328,0.33210551309454345,0.8714057983901443,0.0934458416976376,3.615892546823712,6.204181566650259,2.1638934428190897,0.5452052399764439,0.9334911881695211,0.3056891259067578,0.15702794246116286,0.2575927950946803,0.0943496500260951,0.4301975688063074,0.7702902476021668,0.2292721823739224,42.17080788310005,44.919021945330215,39.93083545839007,8.0,8,8,0.5388323972709259,0.7826134488446841,0.3212464638848064,-4.85722573273506e-17,0.24378105157375818,-0.21758593338611953,4.5,8.0,1.0,0.5,1.0,0.0,0.17828351195504025,1.5981523012701195,-0.7832687393047973,0.6981773417642928,0.5826330144817841,0.38880181706448963,masked_topk,masked::The continent containing Egypt is [MASK].,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,1,0.5388323972709259,0.6913753770858208,0.4661688393736112,-2.0816681711721685e-17,0.23845992774138958,-0.19604040950925328,4.5,8.0,1.0,0.5,1.0,0.0,0.10717737443147983,2.000347719388992,-1.6713143462427622,0.6981773417642928,0.518723682464403,0.5886584282853528
19,Charles Darwin is associated with [MASK].,factual_deep,culture,culture:darwin,t0,evolution,6622.0,error,darwin,0.089504695614091,2.0,distilbert-base-uncased,0,3.3091122367953023,3.4122112785039262,3.15711357192064,0.38321705325757877,0.8067598375105791,0.1193458381149548,0.12412056676354678,0.2054206842635086,0.0761607516362335,0.6623954176902771,1.2021551132202148,0.3986444473266601,0.2674480561595459,0.5090708918536195,0.1227620000094434,3.2604594874017385,5.11895930363281,2.200197074303381,0.5049696777648204,0.7134920404977336,0.3503740858132111,0.11160698421721768,0.2833122913437625,0.0517364928056494,0.308321355866922,0.8594186803306639,0.1240014843845319,29.75459472829796,30.056864044388604,29.439444916833075,8.0,8,8,0.5672018653968104,0.788068418311852,0.4661688393736112,3.469446951953614e-17,0.22086655291504165,-0.10103302602319919,4.5,8.0,1.0,0.5,1.0,0.0,0.35588089906935144,1.0735405506819133,-0.2498839751588115,0.520092642155688,0.5771514513356831,0.5886584282853528,masked_topk,masked::Charles Darwin is associated with [MASK].,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,1,0.4682895584208785,0.739277501078619,0.2294256150810638,-4.85722573273506e-17,0.39915365847510975,-0.2788498815650495,4.5,8.0,1.0,0.5,1.0,0.0,-0.018182610337606014,0.5934285161049947,-0.6369650151928651,0.6028069767114411,0.5771514513356831,0.4665052300294776
20,The language of Germany is [MASK].,factual_simple,language,factual_simple:78,extended,german,2446.0,correct,german,0.5164202244504769,1.0,distilbert-base-uncased,1,2.96625686282477,3.38676244222388,1.8492564605772053,0.8811829521698529,2.6454006334265943,0.1812500964261921,0.21834741311547207,0.5435724424385641,0.0849008790845826,0.7434484958648682,1.306684494018555,0.2109017372131347,0.2688788662106213,0.4131136406171913,0.1263631042863027,3.8543847526034316,7.246456150146188,2.2944675339587803,0.508342272034123,0.6427391699726969,0.3554758842541963,0.16244502498410418,0.4252436521916648,0.0312643514058923,0.3517903876930934,0.8445489155761017,0.0734411674193921,43.25873416767772,54.07496441506871,38.218275534449056,8.0,8,8,0.5820819875948592,0.8405585321087818,0.3032321060298097,-2.0816681711721685e-17,0.25847654451392266,-0.2788498815650495,4.5,8.0,1.0,0.5,1.0,0.0,0.40778069345942564,1.3066047418063134,-1.0024811072499307,0.6028069767114411,0.5193978530943553,0.6309494626843085,masked_topk,masked::The language of Germany is [MASK].,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,0,0.6750181828616131,0.8405585321087818,0.2313840931461397,-3.469446951953614e-17,0.24378105157375818,-0.1101571494358149,4.5,8.0,1.0,0.5,1.0,0.0,0.15882017454084477,0.9765652999421741,-1.7203845565567686,0.38228209282515724,0.4365326461123324,0.5271195136873741
22,The currency of Spain is the [MASK].,factual_deep,currency,currency:spain,t0,euro,9944.0,correct,euro,0.8348186418446453,1.0,distilbert-base-uncased,1,2.659383602097443,3.3316874284283102,0.6931403138560723,0.9053258792451918,2.627074686245625,0.2955199327286638,0.2960733979193792,0.8842469298354529,0.093586974958502,1.063315987586975,3.363558769226074,0.2152271270751953,0.19569046772201149,0.3037880786866128,0.1080410084360997,3.595842932412644,6.4289303291736495,2.189411863338245,0.4349167402576415,0.5511697367296329,0.32869592093012,0.164428143142044,0.4850397321189576,0.0237284762083011,0.34229408784802895,0.9149829868132472,0.0541154052094662,40.37617936103617,40.57131888789117,40.16524976511962,8.0,8,8,0.5478882188523843,0.947041877327494,0.238907986578299,3.469446951953614e-17,0.39915365847510975,-0.3089802322740852,4.5,8.0,1.0,0.5,1.0,0.0,0.2400582100787375,2.000347719388992,-1.351438062973245,0.3095978551573741,0.5388992137896986,0.7157374663784101,masked_topk,masked::The currency of Spain is the [MASK].,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,0,0.4376981022547518,0.7691197348610911,0.1799443811327951,3.469446951953614e-17,0.18866567681769852,-0.21414607776156686,4.5,8.0,1.0,0.5,1.0,0.0,0.24582858508435632,2.2646902121639254,-0.5998307965565374,0.5564492923102559,0.5539075893022375,0.5986696086152539
23,The color of grass is usually [MASK].,factual_simple,common,factual_simple:66,extended,green,2665.0,error,yellow,0.1405829374384127,16.0,distilbert-base-uncased,0,3.2035653587636497,3.284463578410317,3.042514606461923,0.519275814936216,0.7587384421891565,0.3802599348552191,0.12425844494571987,0.157006740197357,0.095510873274668,0.3969235420227051,0.5977764129638672,0.1865386962890625,0.2733006707925888,0.4925462311958904,0.1155125655019455,3.542111985143737,5.952305272265627,2.073086967926938,0.510371608743406,0.7018163799712076,0.3398713955335835,0.10975683302134687,0.2051175144640704,0.0586745488950413,0.2545505787246203,0.5362084070111535,0.1439976507155909,47.00121341182192,56.68859282319246,42.159532033529885,8.0,8,8,0.5105457039256688,0.7122233164142024,0.4003885544898539,-4.163336342344337e-17,0.20167761248853366,-0.1101571494358149,4.5,8.0,1.0,0.5,1.0,0.0,0.02832382118579481,0.8272474920815558,-0.5428379714973005,0.48937943361129566,0.4365326461123324,0.5986696086152539,masked_topk,masked::The color of grass is usually [MASK].,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,1,0.5493439356163707,0.7515731585759834,0.2384139398240573,1.3877787807814457e-17,0.22086655291504165,-0.1660897261229723,4.5,8.0,1.0,0.5,1.0,0.0,0.40778069345942564,0.8272474920815558,-2.082218687930086,0.6334284434517987,0.5495828352162538,0.491297990442183
1,The plural of person is [MASK].,factual_deep,plural,plural:person,t0,people,2111.0,error,plural,0.1119863904426234,754.0,bert-base-uncased,0,3.1086418498034236,3.2449700647681388,3.003195151638084,0.73950966081797,0.941281993406358,0.4516894624530817,0.14485722961680136,0.201933931861786,0.0997671977458124,0.2993526458740234,0.5861601829528809,0.1299080848693847,0.17970893603744886,0.3007662358917406,0.0899125010960373,2.5865316681037562,4.112909663605311,1.7725888320475285,0.4151360277564694,0.5484215859097274,0.2998541330314413,0.09423947048539082,0.1759009740554801,0.0465444776776378,0.23064803377577156,0.4733988695130027,0.0745560042901951,32.018228657554126,36.30609106304382,23.102689095944,8.0,8,8,0.44099789641855114,0.7187773774600472,0.1629069877471785,1.3877787807814457e-17,0.2777794810414961,-0.27809090867137265,4.5,8.0,1.0,0.5,1.0,0.0,-0.6079430799919967,0.6934148019930938,-1.5573031589566004,0.3074077230499726,0.4058445851751988,0.5652113232409559,masked_topk,masked::The plural of person is [MASK].,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,1,0.5758915639307295,0.6590240099087538,0.33774781094264,1.3877787807814457e-17,0.38816843674347834,-0.15488633550268893,4.5,8.0,1.0,0.5,1.0,0.0,-0.10650550191212241,1.378534983054751,0.3093257182467053,0.6916871208050321,0.6297273112490068,0.5901830925699861
2,The opposite of yes is [MASK].,factual_simple,lexical,factual_simple:58,extended,no,2053.0,error,yes,0.2072274165942524,2.0,bert-base-uncased,0,2.8657072571217523,3.1138293450158363,2.374442767561078,1.1891835639476194,1.6847657410784174,0.8190263343554948,0.20530414542396253,0.2536951620611442,0.181696953120665,0.25612264871597284,0.5832343101501465,0.0336208343505859,0.15981654229953346,0.3182694876404567,0.0792587417314057,2.6289624687825794,4.282723825059115,1.8344514901025168,0.3903563234557585,0.5641537801348642,0.2815292910718273,0.14108141023639464,0.2655585372855486,0.0704646680085526,0.30001233147952816,0.4707332775051776,0.1757144663104529,30.640298481234385,31.81523378015704,29.56581034247836,8.0,8,8,0.5455067795954084,0.698400990920493,0.33774781094264,6.938893903907228e-18,0.15289421132508463,-0.20775896865276838,4.5,8.0,1.0,0.5,1.0,0.0,-0.10650550191212241,1.3024112320910384,-1.6455454784742765,0.6826383572992244,0.4094094148182867,0.5901830925699861,masked_topk,masked::The opposite of yes is [MASK].,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,1,0.44099789641855114,0.8887663873944276,0.0927789460406582,-1.3877787807814457e-17,0.2947015047157341,-0.29514226455955495,4.5,8.0,1.0,0.5,1.0,0.0,0.17203292244295743,0.7561264448257194,-1.7683456484554436,0.4886472278734838,0.5213373700095443,0.7215441779294745
4,A person who treats patients is a [MASK].,factual_deep,role,role:treats_patients,t0,doctor,3460.0,correct,doctor,0.4224246651965174,1.0,bert-base-uncased,1,2.87034378134904,3.2048425421121527,1.868310374039668,0.8702718639745126,1.774703442077372,0.5574604450147423,0.2126284041923689,0.4419683496519088,0.130640967206279,0.5402444005012512,0.8478202819824219,0.2028841972351074,0.135758584690845,0.2331227512387814,0.057312612679612,2.9412405297161524,6.7132941096134,1.6243832742443185,0.36007574019315386,0.4828278691612379,0.2394005277346148,0.11358823844541753,0.2351555865732213,0.0507704278556788,0.21751442199001964,0.3406989666386436,0.1191366322212646,42.038097880074226,52.946339670027456,35.06507922557657,8.0,8,8,0.5940648826786935,0.8887663873944276,0.3665907217210833,-4.163336342344337e-17,0.2947015047157341,-0.2274741609576102,4.5,8.0,1.0,0.5,1.0,0.0,0.13958187107012512,1.130484768903873,-0.9034341804716297,0.5817046150834131,0.5213373700095443,0.6750325737446964,masked_topk,masked::A person who treats patients is a [MASK].,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,0,0.3785783819249535,0.8259458812999954,0.2990335189085511,-1.3877787807814457e-17,0.3012784973613878,-0.15223817254514382,4.5,8.0,1.0,0.5,1.0,0.0,0.0013965307570045354,1.4569200457404228,-1.6455454784742765,0.41386521226846773,0.4094094148182867,0.7238537805555335
5,The capital of Japan is [MASK].,factual_simple,capital,factual_simple:3,extended,tokyo,5522.0,correct,tokyo,0.57073181065044,1.0,bert-base-uncased,1,2.5495232767594915,2.987677886397381,1.6491625341507294,1.6239682409812533,2.247058901438036,1.0267225526154875,0.3416745177918159,0.5821877818562722,0.1982007106028591,0.9898244142532349,1.786463737487793,0.5041532516479492,0.12437778876437315,0.2483422869458064,0.0727788407066746,2.517138124735852,4.20486692201729,1.7002802440433098,0.34402436726526164,0.4983395297844697,0.2697755376357808,0.16277810373781615,0.2276541541345298,0.0696185830392322,0.3569016692493962,0.510847108669174,0.1882819535629789,38.891548989584244,49.291913649726624,32.901632301967766,8.0,8,8,0.5941757834681061,0.8069393702958833,0.2990335189085511,-3.469446951953614e-17,0.21276358682777718,-0.29514226455955495,4.5,8.0,1.0,0.5,1.0,0.0,0.06881829598878933,1.1625943094220483,-1.182377702410504,0.4886472278734838,0.5995900209647518,0.6591139163678751,masked_topk,masked::The capital of Japan is [MASK].,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,0,0.5940648826786935,0.8644321374245078,0.4010638373630638,-4.163336342344337e-17,0.10106057890839659,-0.2274741609576102,4.5,8.0,1.0,0.5,1.0,0.0,0.12981141752787634,1.6390552742534334,-2.162758879659936,0.6826383572992244,0.41914243547908686,0.6591139163678751
7,Grass is usually [MASK].,factual_deep,common,common:grass,t0,green,2665.0,error,present,0.1693664907333768,5.0,bert-base-uncased,0,3.1457132980802656,3.308898691703475,2.843143768413375,0.6315384701230562,1.060383294816933,0.3349914275296367,0.13576611631471364,0.2114320152061835,0.0916457431225393,0.19269430637359616,0.5977010726928711,0.019144058227539,0.1765137862366163,0.3994490865693733,0.0539567933807887,2.7956035502635586,5.23269280401624,1.6310532523612966,0.4008325322475569,0.6320198466578192,0.2322860163264002,0.07500095260005324,0.1502504666454543,0.0293884046407907,0.18304626044871478,0.4094303115069514,0.0650425180253974,38.31466901568949,46.15671759753572,35.608762849485586,8.0,8,8,0.3785783819249535,0.4796389608333501,0.2263402093798097,-2.7755575615628914e-17,0.10106057890839659,-0.15223817254514382,4.5,8.0,1.0,0.5,1.0,0.0,-0.9661075579525502,0.16979497267240135,-2.162758879659936,0.42333674330701543,0.38397353464934364,0.34334432161252204,masked_topk,masked::Grass is usually [MASK].,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,1,0.5455067795954084,0.7187773774600472,0.2119559548497102,6.938893903907228e-18,0.268559747926575,-0.3924487096754109,4.5,8.0,1.0,0.5,1.0,0.0,-0.6079430799919967,0.16979497267240135,-1.6021650190848595,0.39025914416480556,0.4058445851751988,0.7491025285325249
8,A person who drives a bus is a [MASK].,factual_simple,role,factual_simple:62,extended,driver,4062.0,correct,driver,0.5034192844907375,1.0,bert-base-uncased,1,2.9245933691532833,3.316848344954197,1.8689237463280377,1.0782087170475145,3.052234710261684,0.3211055279091481,0.2353966427026486,0.5910209980745792,0.094945080102078,0.786368727684021,2.134121894836426,0.1492481231689453,0.1517115122465933,0.3089338080211901,0.0594764570571813,2.922726649877911,6.136073490749469,1.5567528428415065,0.37648261349539314,0.5558181429399278,0.2438779552505338,0.15650172521085987,0.4600995486669004,0.040744917685684,0.24963757247001211,0.5193391178106702,0.1104399353481791,39.107246842794744,43.65738728947672,33.575687829654974,8.0,8,8,0.5947646604056438,0.8259458812999954,0.2266897669276291,-1.3877787807814457e-17,0.23118122089435156,-0.3680748934780147,4.5,8.0,1.0,0.5,1.0,0.0,0.12981141752787634,1.0114354661438623,-1.697372919305364,0.646696029655268,0.6015905231476809,0.5533178848305238,masked_topk,masked::A person who drives a bus is a [MASK].,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,0,0.6734775906953272,0.4796389608333501,0.3665907217210833,4.85722573273506e-17,0.2971347484878861,-0.2585710770836538,4.5,8.0,1.0,0.5,1.0,0.0,0.13958187107012512,1.0220329737328795,-2.5218998356568623,0.646696029655268,0.6714598862294691,0.5533178848305238
10,The opposite of early is [MASK].,factual_deep,antonym,antonym:early,t0,late,2397.0,correct,late,0.2995691825782485,1.0,bert-base-uncased,1,2.8372041024486085,3.1331868925653845,2.025356088036202,1.2191428653419063,2.6432301653483394,0.6351118646582122,0.2077898053942835,0.4015333597752354,0.1088252506154937,0.2866386175155639,0.5963630676269531,0.0099916458129882,0.17267791598065085,0.2426870648359523,0.0982444377185692,2.8880687360302275,5.0259970482514325,2.0429272749003142,0.4106287002845126,0.4926327890386025,0.3134396875294659,0.15506198611177738,0.5117123302030313,0.0397823279665431,0.1581506508610272,0.2377361338334997,0.0697519424411669,34.29901731871414,36.923443262509146,29.928350068467868,8.0,8,8,0.4803425140255083,0.8685109507689867,0.2089915594190785,-1.3877787807814457e-17,0.38816843674347834,-0.27135095460642983,4.5,8.0,1.0,0.5,1.0,0.0,-0.40866845822913306,1.0220329737328795,-1.7683456484554436,0.27169049341597107,0.5145670156586455,0.5852193594653959,masked_topk,masked::The opposite of early is [MASK].,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,0,0.4803425140255083,0.8736068532655232,0.1629069877471785,-2.7755575615628914e-17,0.2777794810414961,-0.27809090867137265,4.5,8.0,1.0,0.5,1.0,0.0,0.3192247901343487,2.159765178403654,-0.32753160290994393,0.5817046150834131,0.6015905231476809,0.6218464559540657
11,Ten divided by two equals [MASK].,factual_simple,math,factual_simple:53,extended,five,2274.0,error,ten,0.3777896344822346,5.0,bert-base-uncased,0,2.3590877274629953,2.408791654882436,2.300249054052862,2.2167165916576765,2.4647573141090886,1.7757254134316922,0.4187560294516642,0.4502496907240415,0.3937153465513948,1.3025999665260315,1.6758060455322266,0.8222365379333496,0.1459845109988658,0.2396996775831003,0.082149306892079,2.8383564640329695,3.713378130724701,2.0422199150957683,0.3748669529331233,0.4895913373244061,0.2866170038432455,0.28060890499786023,0.4308946158313573,0.194898262634264,0.46115164607604603,0.678656777778869,0.2925010711698003,32.609666919131016,38.45305205319134,30.19525605154506,8.0,8,8,0.7733138396232023,0.8644321374245078,0.613666196219194,-2.7755575615628914e-17,0.09111829780130543,-0.15964764340400828,4.5,8.0,1.0,0.5,1.0,0.0,1.093535755421153,2.159765178403654,0.3093257182467053,0.8301367055593523,0.7596432400897797,0.7491025285325249,masked_topk,masked::Ten divided by two equals [MASK].,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,1,0.5947646604056438,0.8771700612921173,0.2266897669276291,-2.7755575615628914e-17,0.20012926257019603,-0.42600378203564626,4.5,8.0,1.0,0.5,1.0,0.0,1.093535755421153,1.3024112320910384,-0.40461984922271416,0.27169049341597107,0.3356225849108337,0.6750325737446964
13,"In France, the capital city is [MASK].",factual_deep,capital,capital:france,t2,paris,3000.0,correct,paris,0.293995254205482,1.0,bert-base-uncased,1,3.047649893988814,3.2771494593374126,2.622865901583914,0.8142948661994661,1.475505901665099,0.4152677377097582,0.16739250837603675,0.3080677980275995,0.1098919511715251,0.3777619004249573,1.1764488220214844,0.0923151969909668,0.13953452548268386,0.2594839484099815,0.0643640797794107,2.4980634784009874,4.203222056906184,1.5496216149152398,0.3627350899807397,0.5093956697990095,0.2537007681884521,0.09051312126136041,0.1924964051542899,0.0277662426657552,0.2116193279962755,0.4973042723521973,0.0778344892662035,40.711671702016794,55.57962425624572,34.79467003565383,8.0,8,8,0.39046426198217876,0.6590240099087538,0.1827486500626069,2.42861286636753e-17,0.268559747926575,-0.20771561191957186,4.5,8.0,1.0,0.5,1.0,0.0,-0.8430190649473966,0.7561264448257194,-1.886973657196879,0.217709127444971,0.41914243547908686,0.47695617817674263,masked_topk,"masked::In France, the capital city is [MASK].",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,0,0.6379597368853565,0.698400990920493,0.2263402093798097,-4.163336342344337e-17,0.15289421132508463,-0.3680748934780147,4.5,8.0,1.0,0.5,1.0,0.0,0.4734585454605646,1.1625943094220483,-0.9034341804716297,0.42333674330701543,0.5145670156586455,0.79289436809609
14,The capital of Austria is [MASK].,factual_simple,capital,factual_simple:9,extended,vienna,6004.0,correct,vienna,0.6606012557051634,1.0,bert-base-uncased,1,2.2228821918044774,3.107146949724765,1.076592142740079,1.7142594019914914,2.9092516897857883,0.8707192569585702,0.4304920314572823,0.6621017824059238,0.1752889315139995,1.1251310110092163,1.6745405197143557,0.2361087799072265,0.11532081281197663,0.2440426045316552,0.044080477061586,2.710854691079172,5.032315948646941,1.823394339406476,0.32768132649190346,0.4940066847034109,0.2099535116676689,0.17624370669485412,0.3312203808088194,0.0885913719547159,0.309510400790072,0.4712930153259109,0.1790034037614943,39.37262661409038,48.7578416254309,34.227594609312746,8.0,8,8,0.6734775906953272,0.8736068532655232,0.4010638373630638,6.938893903907228e-18,0.20012926257019603,-0.2724137533322634,4.5,8.0,1.0,0.5,1.0,0.0,0.4734585454605646,1.4569200457404228,-0.40461984922271416,0.600939862603805,0.6714598862294691,0.7238537805555335,masked_topk,masked::The capital of Austria is [MASK].,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,0,0.5517018826778578,0.8069393702958833,0.2089915594190785,6.938893903907228e-18,0.13496941996817113,-0.20771561191957186,4.5,8.0,1.0,0.5,1.0,0.0,0.8162492735037952,1.3382821092512565,-1.2898455397724846,0.3074077230499726,0.38397353464934364,0.47695617817674263
16,The continent containing Egypt is [MASK].,factual_deep,continent,continent:egypt,t1,africa,3088.0,error,unknown,0.0880369229234646,44.0,bert-base-uncased,0,3.184436190878011,3.219099561703701,3.158173726328388,0.6083271441878649,0.6476786283797241,0.5595167921134554,0.1315073423021133,0.1449947687137364,0.1168698348202669,0.2921270728111267,0.567725658416748,0.0868997573852539,0.19829215387385557,0.4076778315821544,0.0952806041388607,2.80249079107155,4.6689567733565465,1.891166997732853,0.43179565438369966,0.6384965399923123,0.3086755645315333,0.07292011450694116,0.1261843121484108,0.0292130762585731,0.1869124170045595,0.3136564758796148,0.0498116635584971,38.8363328046872,41.60168445734856,36.77353233733124,8.0,8,8,0.351350023124312,0.7240211396115268,0.0927789460406582,6.938893903907228e-18,0.3726711164872148,-0.2585710770836538,4.5,8.0,1.0,0.5,1.0,0.0,-1.019510496803635,1.124985537032907,-2.5218998356568623,0.39025914416480556,0.3356225849108337,0.3411380473107946,masked_topk,masked::The continent containing Egypt is [MASK].,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,1,0.39046426198217876,0.9350944853732426,0.613666196219194,4.163336342344337e-17,0.23118122089435156,-0.2724137533322634,4.5,8.0,1.0,0.5,1.0,0.0,-0.40866845822913306,1.1072271008370254,-1.182377702410504,0.5988505184564492,0.703771645585831,0.3411380473107946
19,Charles Darwin is associated with [MASK].,factual_deep,culture,culture:darwin,t0,evolution,6622.0,error,it,0.1610599088824826,25.0,bert-base-uncased,0,2.7268918465753824,2.7810251358569618,2.648878188440724,1.5702604977895942,1.8285877888385755,1.3602328179047205,0.27440411278780463,0.3222661462208354,0.2351034011211809,0.6146008968353271,0.7038192749023438,0.4316663742065429,0.14872421829592336,0.3168249897696368,0.0614616208424127,2.667711115000994,4.780551604687084,1.695666901266529,0.37314452321488106,0.5628720900609985,0.2479145434265863,0.21526656312221862,0.3293146540946381,0.1250933675858205,0.4143525685167363,0.6523279291258595,0.2061900101809088,30.320090125735597,32.07013512971416,28.475424844000056,8.0,8,8,0.7274065643237617,0.8623759842919329,0.5725202288210728,4.163336342344337e-17,0.13496941996817113,-0.15488633550268893,4.5,8.0,1.0,0.5,1.0,0.0,0.8162492735037952,1.6390552742534334,-0.32753160290994393,0.6916871208050321,0.6857317228972533,0.79289436809609,masked_topk,masked::Charles Darwin is associated with [MASK].,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,1,0.7733138396232023,0.7596414657030673,0.1827486500626069,-3.469446951953614e-17,0.21276358682777718,-0.20775896865276838,4.5,8.0,1.0,0.5,1.0,0.0,-0.8430190649473966,0.6934148019930938,-1.886973657196879,0.42620560491830894,0.5995900209647518,0.5852193594653959
20,The language of Germany is [MASK].,factual_simple,language,factual_simple:78,extended,german,2446.0,correct,german,0.8515128386965757,1.0,bert-base-uncased,1,2.3463617208498246,3.158742887428913,0.7122982675110977,1.5552414680161446,2.2011920210310945,0.677449035325036,0.39453651637189424,0.8603731946205215,0.1307114543439357,1.047860860824585,2.938295364379883,0.0010328292846679,0.1290972071288612,0.2249318560392339,0.0405793141497891,2.853966904619462,5.628956114328542,1.83775401432846,0.35028416215094266,0.4742698135441828,0.2014430791806687,0.17872921199403796,0.3789284369286763,0.0680616047325808,0.31433948690715363,0.5143391852211956,0.1651452900779326,39.181386281183485,50.45245113329807,34.211932227403175,8.0,8,8,0.6379597368853565,0.9350944853732426,0.2119559548497102,4.85722573273506e-17,0.2971347484878861,-0.42600378203564626,4.5,8.0,1.0,0.5,1.0,0.0,0.3192247901343487,1.378534983054751,-1.2898455397724846,0.41386521226846773,0.703771645585831,0.7215441779294745,masked_topk,masked::The language of Germany is [MASK].,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,0,0.5941757834681061,0.8623759842919329,0.5725202288210728,2.42861286636753e-17,0.20793958302520954,-0.33013749589634467,4.5,8.0,1.0,0.5,1.0,0.0,0.06881829598878933,1.130484768903873,-1.5573031589566004,0.600939862603805,0.6857317228972533,0.34334432161252204
