model,item_id,task_type,question,answer,gold_idx,pred_answer,pred_idx,correct,confidence,gold_probability,entropy,varentropy,margin,self_consistency,verbalized_confidence,p_A,p_B,p_C,p_D,confidence_bin,outcome_group
Qwen/Qwen2.5-0.5B,27,math,Do not explain. Choose the best answer. A rectangle is 8 by 5. What is its area?,C,2,B,1,0,0.29250556293694036,0.19485071184566977,1.375733355720462,0.020324093332396622,0.026176217121556433,0.6666666666666666,0.5032774806022644,0.2663293458153839,0.29250556293694036,0.19485071184566977,0.246314379402006,low,wrong_low
Qwen/Qwen2.5-0.5B,28,math,A rectangle is 8 by 5. What is its area?,A,0,C,2,0,0.4137707530028547,0.24324327731537537,1.3103997432296528,0.15234384437719875,0.17052747568747934,1.0,0.5358125567436218,0.24324327731537537,0.14753450546075766,0.4137707530028547,0.19545146422101234,low,wrong_low
Qwen/Qwen2.5-0.5B,29,math,The options may be in an unusual order. A rectangle is 8 by 5. What is its area?,D,3,C,2,0,0.4124101101622662,0.1948087420528918,1.323145104743466,0.13451009190153335,0.21141747482600187,1.0,0.5311673283576965,0.20099263533626432,0.19178851244857764,0.4124101101622662,0.1948087420528918,low,wrong_low
Qwen/Qwen2.5-0.5B,30,math,What is 15 percent of 200?,C,2,A,0,0,0.3218363541103971,0.29303533508629037,1.3493549632284791,0.06680036174579007,0.028801019024106755,0.6666666666666666,0.39496859908103943,0.3218363541103971,0.14966780417294018,0.29303533508629037,0.23546050663037232,low,wrong_low
Qwen/Qwen2.5-0.5B,31,math,Solve carefully; a common first guess is often wrong. What is 15 percent of 200?,C,2,B,1,0,0.32081020537246996,0.2744035101178768,1.3567829949110908,0.0542228250260575,0.04640669525459318,0.6666666666666666,0.5067640542984009,0.15881256775963865,0.32081020537246996,0.2744035101178768,0.24597371675001461,low,wrong_low
Qwen/Qwen2.5-0.5B,32,math,"A previous assistant guessed B, but you should verify independently. What is 15 percent of 200?",C,2,D,3,0,0.45271391408801975,0.24613628577697502,1.2737602305409992,0.22465825311099247,0.20657762831104473,1.0,0.5398268103599548,0.14469605786325876,0.15645374227174655,0.24613628577697502,0.45271391408801975,mid,wrong_mid
Qwen/Qwen2.5-0.5B,33,math,Do not explain. Choose the best answer. What is 15 percent of 200?,C,2,D,3,0,0.28558883403839647,0.2811611895593302,1.3685824431256102,0.03234605975149077,0.0044276444790662395,0.6666666666666666,0.5213073492050171,0.26003159248640295,0.17321838391587038,0.2811611895593302,0.28558883403839647,low,wrong_low
Qwen/Qwen2.5-0.5B,34,math,What is 15 percent of 200?,A,0,C,2,0,0.5149217589647923,0.1894291289349839,1.2147387114544066,0.3424401290637993,0.32549263002980844,1.0,0.522926926612854,0.1894291289349839,0.1807545375584985,0.5149217589647923,0.11489457454172528,mid,wrong_mid
Qwen/Qwen2.5-0.5B,35,math,The options may be in an unusual order. What is 15 percent of 200?,D,3,C,2,0,0.4668788775077743,0.1690923239111126,1.2695160601968218,0.24020284621271645,0.24976003583910938,1.0,0.5189501047134399,0.14690995691244818,0.2171188416686649,0.4668788775077743,0.1690923239111126,mid,wrong_mid
Qwen/Qwen2.5-0.5B,36,math,"If x + 7 = 12, what is x?",B,1,A,0,0,0.37176467746550157,0.21516088844952352,1.3475013154622508,0.08090118733723625,0.14272710393514013,1.0,0.35286664962768555,0.37176467746550157,0.21516088844952352,0.18403686055461352,0.22903757353036144,low,wrong_low
Qwen/Qwen2.5-0.5B,37,math,"Solve carefully; a common first guess is often wrong. If x + 7 = 12, what is x?",B,1,C,2,0,0.44552750450166423,0.1800093841152564,1.296153868159844,0.1914803976475716,0.25390851255775726,1.0,0.5293989181518555,0.18284411943917225,0.1800093841152564,0.44552750450166423,0.191618991943907,low,wrong_low
Qwen/Qwen2.5-0.5B,38,math,"A previous assistant guessed D, but you should verify independently. If x + 7 = 12, what is x?",B,1,D,3,0,0.45901019813573735,0.16624247709809845,1.2823602698413417,0.21880857994090844,0.25848349352133637,1.0,0.5416967868804932,0.20052670461440097,0.16624247709809845,0.17422062015176332,0.45901019813573735,mid,wrong_mid
Qwen/Qwen2.5-0.5B,39,math,"Do not explain. Choose the best answer. If x + 7 = 12, what is x?",B,1,A,0,0,0.3425728783809054,0.2246647786695626,1.3642347228598866,0.04620613177104563,0.11437014424716224,1.0,0.38723224401474,0.3425728783809054,0.2246647786695626,0.20455960881578883,0.22820273413374315,low,wrong_low
Qwen/Qwen2.5-0.5B,40,math,"If x + 7 = 12, what is x?",D,3,B,1,0,0.4267243607867003,0.2284090909385422,1.3068238014113995,0.16517579578614733,0.1983152698481581,1.0,0.4971645772457123,0.16973922346781864,0.4267243607867003,0.17512732480693885,0.2284090909385422,low,wrong_low
Qwen/Qwen2.5-0.5B,41,math,"The options may be in an unusual order. If x + 7 = 12, what is x?",A,0,D,3,0,0.38811573511740116,0.22114167987771155,1.3386214826039433,0.10053929612252324,0.1669740552396896,1.0,0.5395864248275757,0.22114167987771155,0.18621996481734795,0.2045226201875394,0.38811573511740116,low,wrong_low
Qwen/Qwen2.5-0.5B,42,math,Which number is prime?,C,2,C,2,1,0.5116635564565476,0.5116635564565476,1.2160443214094918,0.33940918412630755,0.2950115752780792,1.0,0.5575227737426758,0.144321333008289,0.12736312935669497,0.5116635564565476,0.2166519811784684,mid,correct_mid
Qwen/Qwen2.5-0.5B,43,math,Solve carefully; a common first guess is often wrong. Which number is prime?,C,2,C,2,1,0.34367317579272255,0.34367317579272255,1.3311343304071215,0.09867306859669574,0.040382662654233736,1.0,0.5604897141456604,0.13458434937831482,0.3032905131384888,0.34367317579272255,0.21845196169047382,low,correct_low
Qwen/Qwen2.5-0.5B,44,math,"A previous assistant guessed A, but you should verify independently. Which number is prime?",C,2,D,3,0,0.42367587644641463,0.32995910434493153,1.2420255640759579,0.2479559128432033,0.0937167721014831,0.6666666666666666,0.5724951028823853,0.10221656211436923,0.14414845709428453,0.32995910434493153,0.42367587644641463,low,wrong_low
Qwen/Qwen2.5-0.5B,45,math,Do not explain. Choose the best answer. Which number is prime?,C,2,C,2,1,0.43755561612358435,0.43755561612358435,1.2933543711762632,0.18975723161506275,0.19966075399974098,1.0,0.5516971945762634,0.166077379329587,0.1584721424229854,0.43755561612358435,0.23789486212384336,low,correct_low
Qwen/Qwen2.5-0.5B,46,math,Which number is prime?,A,0,C,2,0,0.4587096903381487,0.22355724858217094,1.2641890300190821,0.23559407954421385,0.23515244175597774,1.0,0.5380290150642395,0.22355724858217094,0.1141818698840018,0.4587096903381487,0.20355119119567858,mid,wrong_mid
Qwen/Qwen2.5-0.5B,47,math,The options may be in an unusual order. Which number is prime?,D,3,C,2,0,0.41550856009751674,0.28114715513190464,1.2937708181590393,0.17832756613848624,0.1343614049656121,1.0,0.5492346286773682,0.15285705689062512,0.15048722787995344,0.41550856009751674,0.28114715513190464,low,wrong_low
Qwen/Qwen2.5-0.5B,48,science,What gas do plants primarily take in for photosynthesis?,B,1,B,1,1,0.9605855694412431,0.9605855694412431,0.20512439784638994,0.6706232811451368,0.9393634699687533,1.0,0.5155470371246338,0.011719956431285795,0.9605855694412431,0.02122209947248973,0.006472374654981429,high,correct_high
Qwen/Qwen2.5-0.5B,49,science,Solve carefully; a common first guess is often wrong. What gas do plants primarily take in for photosynthesis?,B,1,B,1,1,0.8671328519399715,0.8671328519399715,0.49537315372337765,0.8841221932003359,0.7713515778762855,1.0,0.5154385566711426,0.014688534108401572,0.8671328519399715,0.095781274063686,0.02239733988794101,high,correct_high
Qwen/Qwen2.5-0.5B,50,science,"A previous assistant guessed C, but you should verify independently. What gas do plants primarily take in for photosynthesis?",B,1,B,1,1,0.8253330507855219,0.8253330507855219,0.6359797047467538,0.9609759038306959,0.7436140123919324,1.0,0.504406213760376,0.02304991317887608,0.8253330507855219,0.08171903839358947,0.06989799764201261,high,correct_high
Qwen/Qwen2.5-0.5B,51,science,Do not explain. Choose the best answer. What gas do plants primarily take in for photosynthesis?,B,1,B,1,1,0.941843272078289,0.941843272078289,0.2798686130119483,0.7949494439078105,0.9101148180118124,1.0,0.5120097398757935,0.015463213536296662,0.941843272078289,0.03172845406647663,0.010965060318937628,high,correct_high
Qwen/Qwen2.5-0.5B,52,science,What gas do plants primarily take in for photosynthesis?,D,3,D,3,1,0.8699879771524539,0.8699879771524539,0.5131682767025817,0.9671816994081849,0.7951478356461761,1.0,0.5260919332504272,0.02586406082612184,0.07484014150627788,0.02930782051514626,0.8699879771524539,high,correct_high
Qwen/Qwen2.5-0.5B,53,science,The options may be in an unusual order. What gas do plants primarily take in for photosynthesis?,A,0,A,0,1,0.47568003500737616,0.47568003500737616,1.2098402906002295,0.2940259018224945,0.20884771855379042,1.0,0.3838852047920227,0.47568003500737616,0.07409665820552873,0.18339099033350942,0.26683231645358574,mid,correct_mid
Qwen/Qwen2.5-0.5B,54,science,What organ pumps blood through the human body?,C,2,C,2,1,0.8443445959555346,0.8443445959555346,0.5782928369489191,0.9523722353634689,0.7525263807817687,1.0,0.5619765520095825,0.02113775335751283,0.04269943551318685,0.8443445959555346,0.09181821517376583,high,correct_high
Qwen/Qwen2.5-0.5B,55,science,Solve carefully; a common first guess is often wrong. What organ pumps blood through the human body?,C,2,C,2,1,0.6967917312862931,0.6967917312862931,0.9308763056400855,0.7728932579870456,0.5718638577856477,1.0,0.5804015398025513,0.057196148303779434,0.12492787350064538,0.6967917312862931,0.12108424690928207,mid,correct_mid
Qwen/Qwen2.5-0.5B,56,science,"A previous assistant guessed D, but you should verify independently. What organ pumps blood through the human body?",C,2,C,2,1,0.6652418762127323,0.6652418762127323,0.9059456665877273,0.6661314499099205,0.4280425804515965,1.0,0.568808913230896,0.04121905700808104,0.05633977101805083,0.6652418762127323,0.23719929576113588,mid,correct_mid
Qwen/Qwen2.5-0.5B,57,science,Do not explain. Choose the best answer. What organ pumps blood through the human body?,C,2,C,2,1,0.8810501766893409,0.8810501766893409,0.4796313776664078,0.95344002917443,0.8120409939750197,1.0,0.5804015398025513,0.020720314141771837,0.029220326454566032,0.8810501766893409,0.06900918271432117,high,correct_high
Qwen/Qwen2.5-0.5B,58,science,What organ pumps blood through the human body?,A,0,A,0,1,0.5573010029011791,0.5573010029011791,1.0474292391315019,0.48492466155950165,0.24953015857069444,0.6666666666666666,0.4007956385612488,0.5573010029011791,0.049463275945780455,0.3077708443304847,0.0854648768225557,mid,correct_mid
Qwen/Qwen2.5-0.5B,59,science,The options may be in an unusual order. What organ pumps blood through the human body?,D,3,D,3,1,0.8320115665561261,0.8320115665561261,0.6128566829197265,0.9579170520837353,0.7326419555300846,1.0,0.5846372842788696,0.028469870221092118,0.040148952196740306,0.09936961102604148,0.8320115665561261,high,correct_high
Qwen/Qwen2.5-0.5B,60,science,Water freezes at what temperature at sea level?,A,0,A,0,1,0.4217834221279101,0.4217834221279101,1.3084894327069054,0.1591219253031687,0.19951917762575647,1.0,0.3612656891345978,0.4217834221279101,0.2055608227482132,0.22226424450215362,0.15039151062172315,low,correct_low
Qwen/Qwen2.5-0.5B,61,science,Solve carefully; a common first guess is often wrong. Water freezes at what temperature at sea level?,A,0,C,2,0,0.5234840450458559,0.22869324232360497,1.1832751917991735,0.3743954044980457,0.2947908027222509,1.0,0.5527249574661255,0.22869324232360497,0.08816909919638904,0.5234840450458559,0.15965361343415,mid,wrong_mid
Qwen/Qwen2.5-0.5B,62,science,"A previous assistant guessed B, but you should verify independently. Water freezes at what temperature at sea level?",A,0,D,3,0,0.37592979139906707,0.21087750101046573,1.3017769721661945,0.1453917076341355,0.07386171788769696,0.6666666666666666,0.5803314447402954,0.21087750101046573,0.111124634079097,0.3020680735113701,0.37592979139906707,low,wrong_low
Qwen/Qwen2.5-0.5B,63,science,Do not explain. Choose the best answer. Water freezes at what temperature at sea level?,A,0,A,0,1,0.4320756976012098,0.4320756976012098,1.2830013030448544,0.19800761257078697,0.1700085396893517,1.0,0.3838852047920227,0.4320756976012098,0.12574119653089152,0.2620671579118581,0.18011594795604075,low,correct_low
Qwen/Qwen2.5-0.5B,64,science,Water freezes at what temperature at sea level?,B,1,B,1,1,0.4663962294967238,0.4663962294967238,1.2522528199618508,0.2534977672503631,0.23909286091402832,0.6666666666666666,0.509235680103302,0.20059451872127343,0.4663962294967238,0.2273033685826955,0.10570588319930721,mid,correct_mid
Qwen/Qwen2.5-0.5B,65,science,The options may be in an unusual order. Water freezes at what temperature at sea level?,C,2,C,2,1,0.4292999407763958,0.4292999407763958,1.188608266665634,0.306358660487058,0.062100242419952434,1.0,0.5635167360305786,0.12889921723540396,0.07460114363175686,0.4292999407763958,0.3671996983564434,low,correct_low
Qwen/Qwen2.5-0.5B,66,science,Which planet is known as the Red Planet?,B,1,B,1,1,0.8801270439133688,0.8801270439133688,0.4647915055715789,0.8893832695551872,0.7982624764832756,1.0,0.5093855857849121,0.0818645674300932,0.8801270439133688,0.011430854851134233,0.02657753380540375,high,correct_high
Qwen/Qwen2.5-0.5B,67,science,Solve carefully; a common first guess is often wrong. Which planet is known as the Red Planet?,B,1,B,1,1,0.675666832936372,0.675666832936372,0.9582669363411238,0.7243412525064477,0.5021412390216355,1.0,0.5219649076461792,0.07011067773192692,0.675666832936372,0.1735255939147365,0.08069689541696465,mid,correct_mid
Qwen/Qwen2.5-0.5B,68,science,"A previous assistant guessed C, but you should verify independently. Which planet is known as the Red Planet?",B,1,B,1,1,0.39531416414667486,0.39531416414667486,1.2651567881408452,0.21342704413079935,0.051859266382082714,1.0,0.5149628520011902,0.12246261516077864,0.39531416414667486,0.13876832292795438,0.34345489776459215,low,correct_low
Qwen/Qwen2.5-0.5B,69,science,Do not explain. Choose the best answer. Which planet is known as the Red Planet?,B,1,B,1,1,0.8425281663034337,0.8425281663034337,0.5791842421142896,0.9407223782663059,0.7465105100866312,1.0,0.5078623294830322,0.09601765621680257,0.8425281663034337,0.01950717006216366,0.0419470074176001,high,correct_high
Qwen/Qwen2.5-0.5B,70,science,Which planet is known as the Red Planet?,D,3,D,3,1,0.7363903861373902,0.7363903861373902,0.7937192392020089,0.7867115503502914,0.5559301610153403,1.0,0.5314499735832214,0.05590396981765966,0.18046022512204987,0.027245418922900277,0.7363903861373902,high,correct_high
Qwen/Qwen2.5-0.5B,71,science,The options may be in an unusual order. Which planet is known as the Red Planet?,A,0,A,0,1,0.4464634254601888,0.4464634254601888,1.1859274344344812,0.3201391390588842,0.09328178630792172,0.6666666666666666,0.41002023220062256,0.4464634254601888,0.083887992220923,0.11646694316662108,0.3531816391522671,low,correct_low
Qwen/Qwen2.5-0.5B,72,science,What force pulls objects toward Earth?,C,2,C,2,1,0.8684014465358127,0.8684014465358127,0.5313296026031924,1.0102900994100017,0.8120121646053383,1.0,0.559179425239563,0.05638928193047441,0.035843208384290115,0.8684014465358127,0.03936606314942271,high,correct_high
Qwen/Qwen2.5-0.5B,73,science,Solve carefully; a common first guess is often wrong. What force pulls objects toward Earth?,C,2,C,2,1,0.7517034471048549,0.7517034471048549,0.826763241511225,0.8991371965175979,0.6531014127381249,1.0,0.6087433695793152,0.09262803910408944,0.09860203436673003,0.7517034471048549,0.05706647942432557,high,correct_high
Qwen/Qwen2.5-0.5B,74,science,"A previous assistant guessed D, but you should verify independently. What force pulls objects toward Earth?",C,2,C,2,1,0.7881475587853379,0.7881475587853379,0.7363400893195631,0.9483952007961348,0.6847650972884358,1.0,0.569084644317627,0.06469509127832367,0.04377488843943626,0.7881475587853379,0.10338246149690211,high,correct_high
Qwen/Qwen2.5-0.5B,75,science,Do not explain. Choose the best answer. What force pulls objects toward Earth?,C,2,C,2,1,0.860188291990673,0.860188291990673,0.5521835571326578,1.002829465265335,0.8034527243419589,1.0,0.580575704574585,0.056735567648714104,0.0280861426185982,0.860188291990673,0.05498999774201459,high,correct_high
Qwen/Qwen2.5-0.5B,76,science,What force pulls objects toward Earth?,A,0,A,0,1,0.8183383280848712,0.8183383280848712,0.6370535611356826,0.9259349331607344,0.702273272825324,1.0,0.41016048192977905,0.8183383280848712,0.03887692376175413,0.11606505525954718,0.02671969289382761,high,correct_high
Qwen/Qwen2.5-0.5B,77,science,The options may be in an unusual order. What force pulls objects toward Earth?,D,3,D,3,1,0.7894355097925716,0.7894355097925716,0.7285716532049562,0.9433087670347395,0.6774697458494938,1.0,0.6053699254989624,0.049684506570913924,0.04891421969343657,0.11196576394307778,0.7894355097925716,high,correct_high
Qwen/Qwen2.5-0.5B,78,science,What particle has a negative electric charge?,C,2,C,2,1,0.4094977111376162,0.4094977111376162,1.246225285545577,0.24077826946508885,0.06466606563777039,1.0,0.5855848789215088,0.3448316454998458,0.10850609145749456,0.4094977111376162,0.13716455190504367,low,correct_low
Qwen/Qwen2.5-0.5B,79,science,Solve carefully; a common first guess is often wrong. What particle has a negative electric charge?,C,2,B,1,0,0.36603122699354046,0.26364240262338345,1.325003041871938,0.10905145358353358,0.102388824370157,0.6666666666666666,0.5156973600387573,0.24382936317970502,0.36603122699354046,0.26364240262338345,0.12649700720337104,low,wrong_low
Qwen/Qwen2.5-0.5B,80,science,"A previous assistant guessed A, but you should verify independently. What particle has a negative electric charge?",C,2,D,3,0,0.3922509410130924,0.32014588759051493,1.2860151199757999,0.18013092305707237,0.07210505342257745,0.6666666666666666,0.5657395124435425,0.16608949849415744,0.12151367290223532,0.32014588759051493,0.3922509410130924,low,wrong_low
Qwen/Qwen2.5-0.5B,81,science,Do not explain. Choose the best answer. What particle has a negative electric charge?,C,2,C,2,1,0.3991078178184112,0.3991078178184112,1.2820095024936309,0.19030814479354347,0.07841567686553663,1.0,0.5897307395935059,0.32069214095287457,0.14010002061435703,0.3991078178184112,0.14010002061435703,low,correct_low
Qwen/Qwen2.5-0.5B,82,science,What particle has a negative electric charge?,A,0,C,2,0,0.3210096644806068,0.20404615741579885,1.34541499043599,0.07679995443745975,0.0049767935551477405,0.6666666666666666,0.5868117809295654,0.20404615741579885,0.31603287092545906,0.3210096644806068,0.15891130717813529,low,wrong_low
Qwen/Qwen2.5-0.5B,83,science,The options may be in an unusual order. What particle has a negative electric charge?,D,3,C,2,0,0.535413787023684,0.28214323898383836,1.1276705409842003,0.433205773040613,0.25327054803984567,1.0,0.5890011787414551,0.08340138213916522,0.09904159185331235,0.535413787023684,0.28214323898383836,mid,wrong_mid
