model,prompt_id,prompt,target,task,topic,layer,subspace_family,subspace_k,rep,rho,v_access,v_inaccess,rank_whitened_jb,output_energy_unit,first_order_entropy,clean_correct,clean_confidence,clean_nll,clean_brier
distilbert-base-uncased,11,A person who drives a bus is a [MASK].,driver,factual_simple,role,2,random,8,0,0.298130982462885,0.07053905315232437,0.16606518223976846,8,0.151850286596065,0.04033020493385278,0,0.009198585641954436,9.129896737757333,1.0005406154638676
distilbert-base-uncased,14,The opposite of day is [MASK].,night,factual_simple,lexical,2,state_pca,8,0,0.5134144803453857,0.10482951336365838,0.09935154770251416,8,0.1288483418467701,0.04171772518223574,0,0.0097391302931368,13.176960744530321,1.000728619771935
distilbert-base-uncased,14,The opposite of day is [MASK].,night,factual_simple,lexical,2,delta_pca,8,0,0.1777701120769019,0.03629729010971422,0.16788377095645818,8,0.1473701991718902,0.028076745913526477,0,0.0097391302931368,13.176960744530321,1.000728619771935
distilbert-base-uncased,14,The opposite of day is [MASK].,night,factual_simple,lexical,2,random,8,0,0.17639238419164477,0.03601598416824196,0.16816507689793042,8,0.16320406000647178,0.030972666895972587,0,0.0097391302931368,13.176960744530321,1.000728619771935
distilbert-base-uncased,16,Black has the opposite meaning of [MASK].,white,factual_deep,antonym,2,state_pca,8,0,0.5070411452064886,0.18155078432132649,0.17650848964033855,8,0.1275982452329398,0.054368051254795456,0,0.007415918930122127,8.900845742882577,1.000114174740534
distilbert-base-uncased,16,Black has the opposite meaning of [MASK].,white,factual_deep,antonym,2,delta_pca,8,0,0.46872937142742244,0.1678328984178105,0.1902263755438542,8,0.18760872674324225,0.0768584431972751,0,0.007415918930122127,8.900845742882577,1.000114174740534
distilbert-base-uncased,16,Black has the opposite meaning of [MASK].,white,factual_deep,antonym,2,random,8,0,0.4893551450183135,0.17521814793466264,0.1828411260270023,8,0.18968668318883697,0.0794010755622078,0,0.007415918930122127,8.900845742882577,1.000114174740534
distilbert-base-uncased,17,The capital of Chile is [MASK].,santiago,factual_simple,capital,2,state_pca,8,0,0.6126543153504085,0.339958908143133,0.21493624174035955,8,0.2069438897139805,0.12066069449505597,0,0.017820465038840497,10.31130706807526,1.0007802070964313
distilbert-base-uncased,17,The capital of Chile is [MASK].,santiago,factual_simple,capital,2,delta_pca,8,0,0.5167081941468573,0.2867188708371488,0.2681762790463434,8,0.21800932445154736,0.11673556993026998,0,0.017820465038840497,10.31130706807526,1.0007802070964313
distilbert-base-uncased,17,The capital of Chile is [MASK].,santiago,factual_simple,capital,2,random,8,0,0.5151657291473384,0.2858629644900507,0.2690321853934408,8,0.22177812117262038,0.1185762322472349,0,0.017820465038840497,10.31130706807526,1.0007802070964313
distilbert-base-uncased,19,Five minus two equals [MASK].,three,factual_deep,math,2,state_pca,8,0,0.8948438213578305,2.2373202567278594,0.2629152070796299,8,0.2786106575934665,0.4167367521294685,0,0.07567317665229555,10.470500973391868,1.006385487118013
distilbert-base-uncased,19,Five minus two equals [MASK].,three,factual_deep,math,2,delta_pca,8,0,0.9485177795560908,2.3715177904980704,0.12871767330941825,8,0.2969078279628058,0.4572301301094139,0,0.07567317665229555,10.470500973391868,1.006385487118013
distilbert-base-uncased,19,Five minus two equals [MASK].,three,factual_deep,math,2,random,8,0,0.715137891130381,1.7880131169166762,0.7122223468908119,8,0.17943196204899142,0.23993033274369582,0,0.07567317665229555,10.470500973391868,1.006385487118013
distilbert-base-uncased,20,The language of France is [MASK].,french,factual_simple,language,2,state_pca,8,0,0.5256689968675287,0.1880331725937939,0.16966943820175795,8,0.1574533488724169,0.06827616809419214,0,0.016162141372122515,10.990002313608782,1.0009058866498148
distilbert-base-uncased,20,The language of France is [MASK].,french,factual_simple,language,2,delta_pca,8,0,0.4710069045966173,0.16848039947694154,0.1892222113186105,8,0.24271269875536058,0.0996247377210547,0,0.016162141372122515,10.990002313608782,1.0009058866498148
distilbert-base-uncased,20,The language of France is [MASK].,french,factual_simple,language,2,random,8,0,0.45369937767057344,0.16228945190908134,0.19541315888647062,8,0.16970765014773445,0.06836700687992382,0,0.016162141372122515,10.990002313608782,1.0009058866498148
distilbert-base-uncased,22,The plural of person is [MASK].,people,factual_deep,plural,2,state_pca,8,0,0.3099230765067578,0.0799804289000151,0.1780849910793556,8,0.119173017458316,0.03370309621347968,0,0.011692173545236306,9.4833826792984,1.0006752813278394
distilbert-base-uncased,22,The plural of person is [MASK].,people,factual_deep,plural,2,delta_pca,8,0,0.33890816155893827,0.08746047704714383,0.17060494293222694,8,0.13646853982796442,0.04035882053050346,0,0.011692173545236306,9.4833826792984,1.0006752813278394
distilbert-base-uncased,22,The plural of person is [MASK].,people,factual_deep,plural,2,random,8,0,0.36064729671789997,0.09307059609192958,0.16499482388744127,8,0.1747908161235995,0.05332426252714927,0,0.011692173545236306,9.4833826792984,1.0006752813278394
distilbert-base-uncased,23,The capital of Nepal is [MASK].,kathmandu,factual_simple,capital,2,state_pca,8,0,0.5928765715467074,0.23743206202988731,0.16304262937252365,8,0.16193546555901928,0.07890629582002073,0,0.0137226557783914,10.11775383178983,1.0006422147960308
distilbert-base-uncased,23,The capital of Nepal is [MASK].,kathmandu,factual_simple,capital,2,delta_pca,8,0,0.4335084241561387,0.17360915238427532,0.226865539018136,8,0.18663803507548132,0.07776540925936641,0,0.0137226557783914,10.11775383178983,1.0006422147960308
distilbert-base-uncased,23,The capital of Nepal is [MASK].,kathmandu,factual_simple,capital,2,random,8,0,0.3722966064126493,0.14909536856327074,0.2513793228391407,8,0.1631649007314886,0.06300265007534471,0,0.0137226557783914,10.11775383178983,1.0006422147960308
distilbert-base-uncased,25,The continent containing Thailand is [MASK].,asia,factual_deep,continent,2,state_pca,8,0,0.5576398023586172,0.30366709205153675,0.24089068658466084,8,0.1749815773012927,0.09642534297875838,0,0.01838255232668624,9.257807174307608,1.0009586752410342
distilbert-base-uncased,25,The continent containing Thailand is [MASK].,asia,factual_deep,continent,2,delta_pca,8,0,0.4211125837811916,0.22932013317963526,0.3152376454565623,8,0.2283902277156467,0.10937010024797082,0,0.01838255232668624,9.257807174307608,1.0009586752410342
distilbert-base-uncased,25,The continent containing Thailand is [MASK].,asia,factual_deep,continent,2,random,8,0,0.5753171136038905,0.3132934093955234,0.23126436924067417,8,0.1795401909143379,0.10049334727275258,0,0.01838255232668624,9.257807174307608,1.0009586752410342
distilbert-base-uncased,26,The capital of Iraq is [MASK].,baghdad,factual_simple,capital,2,state_pca,8,0,0.446056183444177,0.14531764922555157,0.18046563686970257,8,0.15641227003181782,0.059625220885126826,0,0.012169523345144201,11.235605865134673,1.0006948010710703
distilbert-base-uncased,26,The capital of Iraq is [MASK].,baghdad,factual_simple,capital,2,delta_pca,8,0,0.4071288016381128,0.13263575886168735,0.19314752723356687,8,0.19175710431853552,0.06983638911912327,0,0.012169523345144201,11.235605865134673,1.0006948010710703
distilbert-base-uncased,26,The capital of Iraq is [MASK].,baghdad,factual_simple,capital,2,random,8,0,0.3153917018222824,0.10274934502683776,0.2230339410684166,8,0.1731577567304588,0.055504920116168525,0,0.012169523345144201,11.235605865134673,1.0006948010710703
distilbert-base-uncased,28,The usual color of grass is [MASK].,green,factual_deep,common,2,state_pca,8,0,0.7888205908398825,0.5321907276203672,0.14247564620454334,8,0.18990687957991978,0.13853973404325387,0,0.02228045332186526,9.321172077758403,1.000894522999487
distilbert-base-uncased,28,The usual color of grass is [MASK].,green,factual_deep,common,2,delta_pca,8,0,0.6638664328134651,0.4478883589303393,0.22677801489457128,8,0.17830211284657435,0.11932772942835629,0,0.02228045332186526,9.321172077758403,1.000894522999487
distilbert-base-uncased,28,The usual color of grass is [MASK].,green,factual_deep,common,2,random,8,0,0.608267928083686,0.41037791735421203,0.26428845647069776,8,0.21644935247548064,0.13865906983135814,0,0.02228045332186526,9.321172077758403,1.000894522999487
distilbert-base-uncased,29,A rose is a [MASK].,flower,factual_simple,common,2,state_pca,8,0,0.6011332430108691,0.15263604386388543,0.10127778578789702,8,0.09880129493271085,0.038600345083738184,0,0.008116168692817864,12.980706571281749,1.0007610985175976
distilbert-base-uncased,29,A rose is a [MASK].,flower,factual_simple,common,2,delta_pca,8,0,0.44635405065926304,0.11333546638347923,0.14057836326830297,8,0.1454112267641397,0.0489531740946842,0,0.008116168692817864,12.980706571281749,1.0007610985175976
distilbert-base-uncased,29,A rose is a [MASK].,flower,factual_simple,common,2,random,8,0,0.2838565027050552,0.07207509167340213,0.1818387379783803,8,0.1540020313238702,0.0413446244153081,0,0.008116168692817864,12.980706571281749,1.0007610985175976
distilbert-base-uncased,1,The language of Portugal is [MASK].,portuguese,factual_deep,language,4,state_pca,8,0,0.5596753294748744,0.10791872510572323,0.08490507723514448,8,0.1664408642554396,0.054677464251940006,0,0.008673850915833678,8.933855947727645,1.0003896427275345
distilbert-base-uncased,1,The language of Portugal is [MASK].,portuguese,factual_deep,language,4,delta_pca,8,0,0.6658893075737427,0.12839930822449666,0.06442449411637116,8,0.1394012545310668,0.04995144132787631,0,0.008673850915833678,8.933855947727645,1.0003896427275345
distilbert-base-uncased,1,The language of Portugal is [MASK].,portuguese,factual_deep,language,4,random,8,0,0.3454945470239111,0.06661957224518628,0.12620423009568144,8,0.12648554242010165,0.03264688936123879,0,0.008673850915833678,8.933855947727645,1.0003896427275345
distilbert-base-uncased,2,The red planet is [MASK].,mars,factual_simple,science,4,state_pca,8,0,0.5548355916203107,0.7776639018784971,0.623947518916355,8,0.1591015392031587,0.14030409642579042,0,0.05712178577753786,8.503732093304443,1.0040024326704329
distilbert-base-uncased,2,The red planet is [MASK].,mars,factual_simple,science,4,delta_pca,8,0,0.40936467269588606,0.5737702005205012,0.8278412202743537,8,0.1286302405520589,0.09743434640890869,0,0.05712178577753786,8.503732093304443,1.0040024326704329
distilbert-base-uncased,2,The red planet is [MASK].,mars,factual_simple,science,4,random,8,0,0.5664636998898814,0.7939619912313666,0.6076494295634867,8,0.1269857488435265,0.11315007352702762,0,0.05712178577753786,8.503732093304443,1.0040024326704329
distilbert-base-uncased,4,Isaac [MASK] described gravity.,newton,factual_deep,culture,4,state_pca,8,0,0.8276018353142057,1.712902299144017,0.35681556040338314,8,0.1420733082239585,0.18594255294483944,1,0.10270629986483447,2.2758818215255414,0.8068054715280416
distilbert-base-uncased,4,Isaac [MASK] described gravity.,newton,factual_deep,culture,4,delta_pca,8,0,0.8235161908278376,1.7044461677828195,0.36527169176458263,8,0.12751402872365386,0.1664752255068366,1,0.10270629986483447,2.2758818215255414,0.8068054715280416
distilbert-base-uncased,4,Isaac [MASK] described gravity.,newton,factual_deep,culture,4,random,8,0,0.7705712501189103,1.5948650784248746,0.4748527811225249,8,0.17832518580672777,0.22520325304163968,1,0.10270629986483447,2.2758818215255414,0.8068054715280416
distilbert-base-uncased,5,The capital of Syria is [MASK].,damascus,factual_simple,capital,4,state_pca,8,0,0.30002416020885603,0.07771771450701694,0.18132047246070992,8,0.09311528932111958,0.025958584513786197,0,0.008084710063420156,6.056503448853422,0.9958930942764951
distilbert-base-uncased,5,The capital of Syria is [MASK].,damascus,factual_simple,capital,4,delta_pca,8,0,0.2636662722662732,0.0682996331323945,0.1907385538353326,8,0.08228598640865542,0.021504783027083463,0,0.008084710063420156,6.056503448853422,0.9958930942764951
distilbert-base-uncased,5,The capital of Syria is [MASK].,damascus,factual_simple,capital,4,random,8,0,0.7817498020601336,0.20250305138803645,0.05653513557969037,8,0.10332744106210151,0.046497698801200985,0,0.008084710063420156,6.056503448853422,0.9958930942764951
distilbert-base-uncased,7,A person who flies planes is a [MASK].,pilot,factual_deep,role,4,state_pca,8,0,0.30425959657125856,0.05427337688179442,0.12410514426727783,8,0.09397298722527751,0.0218925552579795,0,0.017088454713167982,8.465597209217899,1.001659456102568
distilbert-base-uncased,7,A person who flies planes is a [MASK].,pilot,factual_deep,role,4,delta_pca,8,0,0.398047790464546,0.07100317620972149,0.10737534493935061,8,0.10296796724875797,0.02743727824122545,0,0.017088454713167982,8.465597209217899,1.001659456102568
distilbert-base-uncased,7,A person who flies planes is a [MASK].,pilot,factual_deep,role,4,random,8,0,0.22547257713703697,0.04021946486937476,0.13815905627969743,8,0.08595904519835561,0.01723890700242935,0,0.017088454713167982,8.465597209217899,1.001659456102568
distilbert-base-uncased,8,Two plus two equals [MASK].,four,factual_simple,math,4,state_pca,8,0,0.7808373228940703,1.1794197094918442,0.33103538135919164,8,0.16737855294046944,0.18177493558381566,0,0.029783320549950063,9.566103632164895,1.001984117167538
distilbert-base-uncased,8,Two plus two equals [MASK].,four,factual_simple,math,4,delta_pca,8,0,0.759316487698516,1.146913454411353,0.36354163643968584,8,0.16760268645783855,0.1794924970013911,0,0.029783320549950063,9.566103632164895,1.001984117167538
distilbert-base-uncased,8,Two plus two equals [MASK].,four,factual_simple,math,4,random,8,0,0.7777403654796623,1.1747418943991028,0.3357131964519349,8,0.1594817695549875,0.172855130510713,0,0.029783320549950063,9.566103632164895,1.001984117167538
distilbert-base-uncased,10,The capital of Pakistan is [MASK].,islamabad,factual_deep,capital,4,state_pca,8,0,0.356910728444153,0.06975761170246406,0.12569073474134212,8,0.0863195504920132,0.02279843163222014,0,0.006723848288983604,7.154710173484463,0.9990693989269489
distilbert-base-uncased,10,The capital of Pakistan is [MASK].,islamabad,factual_deep,capital,4,delta_pca,8,0,0.34282603315056254,0.06700478129716694,0.1284435651466392,8,0.08385127186431046,0.021705138000485204,0,0.006723848288983604,7.154710173484463,0.9990693989269489
distilbert-base-uncased,10,The capital of Pakistan is [MASK].,islamabad,factual_deep,capital,4,random,8,0,0.3214163683302066,0.06282029771011224,0.13262804873369394,8,0.10444476802921174,0.026178013345885657,0,0.006723848288983604,7.154710173484463,0.9990693989269489
distilbert-base-uncased,11,A person who drives a bus is a [MASK].,driver,factual_simple,role,4,state_pca,8,0,0.45896153081563207,0.10773589875419129,0.1270025085426711,8,0.09039669098684368,0.029671038883597563,0,0.016616248448381034,7.6439741051217975,1.001116981684808
distilbert-base-uncased,11,A person who drives a bus is a [MASK].,driver,factual_simple,role,4,delta_pca,8,0,0.48784122102067795,0.11451507123615057,0.12022333606071177,8,0.11562738436395847,0.039128394210419734,0,0.016616248448381034,7.6439741051217975,1.001116981684808
distilbert-base-uncased,11,A person who drives a bus is a [MASK].,driver,factual_simple,role,4,random,8,0,0.16112763928868565,0.037822845418129414,0.196915561878733,8,0.10975360093794025,0.021344986129744472,0,0.016616248448381034,7.6439741051217975,1.001116981684808
distilbert-base-uncased,14,The opposite of day is [MASK].,night,factual_simple,lexical,4,state_pca,8,0,0.4474594091465341,0.15526133374557782,0.19172284084517882,8,0.1529987241640609,0.06028641594072548,0,0.011822208674080022,12.71266464122793,1.0007083704314614
distilbert-base-uncased,14,The opposite of day is [MASK].,night,factual_simple,lexical,4,delta_pca,8,0,0.440307312719614,0.15277966947028945,0.19420450512046739,8,0.160623337229081,0.06278290804620329,0,0.011822208674080022,12.71266464122793,1.0007083704314614
distilbert-base-uncased,14,The opposite of day is [MASK].,night,factual_simple,lexical,4,random,8,0,0.23354959820546276,0.08103801455932537,0.26594616003143134,8,0.10234612609402066,0.029135052494713445,0,0.011822208674080022,12.71266464122793,1.0007083704314614
distilbert-base-uncased,16,Black has the opposite meaning of [MASK].,white,factual_deep,antonym,4,state_pca,8,0,0.4621697978011626,0.09093288808153897,0.10581923313920047,8,0.1838003671425747,0.05542514869716256,0,0.00620153157101561,9.942260437722565,1.0002401737040054
distilbert-base-uncased,16,Black has the opposite meaning of [MASK].,white,factual_deep,antonym,4,delta_pca,8,0,0.48235998225461846,0.09490534970059442,0.10184677152014497,8,0.1200391010151089,0.03698009999596208,0,0.00620153157101561,9.942260437722565,1.0002401737040054
distilbert-base-uncased,16,Black has the opposite meaning of [MASK].,white,factual_deep,antonym,4,random,8,0,0.3305661551051569,0.06503959222072359,0.1317125290000158,8,0.10043032046921878,0.025612605090620966,0,0.00620153157101561,9.942260437722565,1.0002401737040054
distilbert-base-uncased,17,The capital of Chile is [MASK].,santiago,factual_simple,capital,4,state_pca,8,0,0.35273628066765356,0.11150903287116637,0.20461674999444607,8,0.07452624591350826,0.024886525637668862,0,0.0066753133730482845,5.130778108627201,0.988673802751019
distilbert-base-uncased,17,The capital of Chile is [MASK].,santiago,factual_simple,capital,4,delta_pca,8,0,0.26211071437974603,0.08285995478076216,0.2332658280848502,8,0.07796145657243322,0.022441521110271825,0,0.0066753133730482845,5.130778108627201,0.988673802751019
distilbert-base-uncased,17,The capital of Chile is [MASK].,santiago,factual_simple,capital,4,random,8,0,0.5299335438295751,0.16752565640987277,0.14860012645573936,8,0.09755731711800572,0.039930110552498545,0,0.0066753133730482845,5.130778108627201,0.988673802751019
distilbert-base-uncased,19,Five minus two equals [MASK].,three,factual_deep,math,4,state_pca,8,0,0.6269462280182999,0.6536044919318996,0.38891632201073,8,0.16097017156534035,0.13013763831137506,0,0.024203182344586422,9.897565717823497,1.0015470918241185
distilbert-base-uncased,19,Five minus two equals [MASK].,three,factual_deep,math,4,delta_pca,8,0,0.6322663604450453,0.6591508407197127,0.38336997322291744,8,0.12230325475861978,0.09929569499508129,0,0.024203182344586422,9.897565717823497,1.0015470918241185
distilbert-base-uncased,19,Five minus two equals [MASK].,three,factual_deep,math,4,random,8,0,0.6500580901421203,0.6776990892449547,0.3648217246976755,8,0.12508978395830628,0.10297701374183407,0,0.024203182344586422,9.897565717823497,1.0015470918241185
distilbert-base-uncased,20,The language of France is [MASK].,french,factual_simple,language,4,state_pca,8,0,0.37150590404205186,0.05374253190070577,0.09091878119278005,8,0.1238022757635389,0.028700382814407396,0,0.00803707823474336,8.173851217906451,1.0000793149018024
distilbert-base-uncased,20,The language of France is [MASK].,french,factual_simple,language,4,delta_pca,8,0,0.6334278700625801,0.09163250743326276,0.05302880566022307,8,0.12712499217673778,0.038481830699657146,0,0.00803707823474336,8.173851217906451,1.0000793149018024
distilbert-base-uncased,20,The language of France is [MASK].,french,factual_simple,language,4,random,8,0,0.21839813782351877,0.03159376139472232,0.11306755169876354,8,0.11249359148876611,0.019995324164167598,0,0.00803707823474336,8.173851217906451,1.0000793149018024
distilbert-base-uncased,22,The plural of person is [MASK].,people,factual_deep,plural,4,state_pca,8,0,0.6986070022022473,0.690482109156716,0.2978877568481772,8,0.14145410162794697,0.1175416438005378,0,0.0478838541453254,14.261641917480656,1.00412890764502
distilbert-base-uncased,22,The plural of person is [MASK].,people,factual_deep,plural,4,delta_pca,8,0,0.7768685603827012,0.7678334749288657,0.2205363910760277,8,0.17516428910925788,0.15348964861319123,0,0.0478838541453254,14.261641917480656,1.00412890764502
distilbert-base-uncased,22,The plural of person is [MASK].,people,factual_deep,plural,4,random,8,0,0.5267344512713433,0.5206084590232192,0.4677614069816753,8,0.1265839201263027,0.09133435186350625,0,0.0478838541453254,14.261641917480656,1.00412890764502
distilbert-base-uncased,23,The capital of Nepal is [MASK].,kathmandu,factual_simple,capital,4,state_pca,8,0,0.5517329706824843,0.1381616072239486,0.11225229690261658,8,0.10437836691658166,0.03879753968583569,0,0.008155037790064407,7.010926431039834,0.9987772024675985
distilbert-base-uncased,23,The capital of Nepal is [MASK].,kathmandu,factual_simple,capital,4,delta_pca,8,0,0.3432249941767767,0.08594831078562425,0.1644655933409408,8,0.1332276002348152,0.03905825873474811,0,0.008155037790064407,7.010926431039834,0.9987772024675985
distilbert-base-uncased,23,The capital of Nepal is [MASK].,kathmandu,factual_simple,capital,4,random,8,0,0.3352889409976507,0.08396101272568328,0.16645289140088187,8,0.09272734790789257,0.026868701150999114,0,0.008155037790064407,7.010926431039834,0.9987772024675985
distilbert-base-uncased,25,The continent containing Thailand is [MASK].,asia,factual_deep,continent,4,state_pca,8,0,0.6651348717195633,1.6013584940351127,0.8062111014292523,8,0.15025919553902978,0.19014518976874809,0,0.12629990776428468,9.412630687939728,1.0172750916316813
distilbert-base-uncased,25,The continent containing Thailand is [MASK].,asia,factual_deep,continent,4,delta_pca,8,0,0.5965764216936392,1.4362992542405344,0.9712703412238326,8,0.12364271279537087,0.1481804784344399,0,0.12629990776428468,9.412630687939728,1.0172750916316813
distilbert-base-uncased,25,The continent containing Thailand is [MASK].,asia,factual_deep,continent,4,random,8,0,0.7035406314420646,1.6938230334337165,0.7137465620306543,8,0.12073983694206113,0.15713922328638416,0,0.12629990776428468,9.412630687939728,1.0172750916316813
distilbert-base-uncased,26,The capital of Iraq is [MASK].,baghdad,factual_simple,capital,4,state_pca,8,0,0.21237762774246177,0.03908898229925846,0.14496516085493213,8,0.09957835051176323,0.019687569750467076,0,0.0073153561459187565,7.329991930451165,0.999274681572168
distilbert-base-uncased,26,The capital of Iraq is [MASK].,baghdad,factual_simple,capital,4,delta_pca,8,0,0.11469366604566628,0.02110984442924799,0.16294429872494265,8,0.11341630190476047,0.016478512234886104,0,0.0073153561459187565,7.329991930451165,0.999274681572168
distilbert-base-uncased,26,The capital of Iraq is [MASK].,baghdad,factual_simple,capital,4,random,8,0,0.18991027705427152,0.03495377331939889,0.14910036983479175,8,0.10449716373305733,0.019536714756629492,0,0.0073153561459187565,7.329991930451165,0.999274681572168
distilbert-base-uncased,28,The usual color of grass is [MASK].,green,factual_deep,common,4,state_pca,8,0,0.5103410527173132,0.22255357281301147,0.21353435628464534,8,0.13371571675514615,0.06308117031288417,0,0.024828490322680242,5.437192810765384,0.9931964817043806
distilbert-base-uncased,28,The usual color of grass is [MASK].,green,factual_deep,common,4,delta_pca,8,0,0.6993806296124847,0.3049914504187241,0.1310964786789332,8,0.1549269700118636,0.08556001654466354,0,0.024828490322680242,5.437192810765384,0.9931964817043806
distilbert-base-uncased,28,The usual color of grass is [MASK].,green,factual_deep,common,4,random,8,0,0.679260598953922,0.2962173479154501,0.13987058118220652,8,0.10003413850146281,0.054444433210846015,0,0.024828490322680242,5.437192810765384,0.9931964817043806
