model,item_id,task_type,question,answer,gold_idx,pred_answer,pred_idx,correct,confidence,gold_probability,entropy,varentropy,margin,self_consistency,verbalized_confidence,p_A,p_B,p_C,p_D,confidence_bin,outcome_group
distilgpt2,45,math,Do not explain. Choose the best answer. Which number is prime?,C,2,A,0,0,0.7990098520063041,0.06558672260241906,0.7224938289309113,0.9865280355735861,0.7291931492174464,1.0,0.5033853650093079,0.7990098520063041,0.06981670278885782,0.06558672260241906,0.06558672260241906,high,wrong_high
distilgpt2,46,math,Which number is prime?,A,0,A,0,1,0.8589184696417942,0.8589184696417942,0.5617323113838132,1.0220349313175408,0.8089234194495021,1.0,0.5208294987678528,0.8589184696417942,0.04999505019229207,0.04696600322665454,0.044120476939259134,high,correct_high
distilgpt2,47,math,The options may be in an unusual order. Which number is prime?,D,3,A,0,0,0.8903952041802504,0.032432642941467506,0.46441587205988755,0.9891082506596187,0.8446578467227434,1.0,0.5122537016868591,0.8903952041802504,0.04573735745750706,0.03143479542077492,0.032432642941467506,high,wrong_high
distilgpt2,48,science,What gas do plants primarily take in for photosynthesis?,B,1,A,0,0,0.8017390099598429,0.05125346015271597,0.706343577093949,0.9720126318407338,0.7059849402251178,1.0,0.4945337772369385,0.8017390099598429,0.05125346015271597,0.09575406973472513,0.05125346015271597,high,wrong_high
distilgpt2,49,science,Solve carefully; a common first guess is often wrong. What gas do plants primarily take in for photosynthesis?,B,1,A,0,0,0.8306683874467612,0.04988551413924623,0.637480097417727,1.008936354221541,0.758085392660343,1.0,0.5125067234039307,0.8306683874467612,0.04988551413924623,0.07258299478641816,0.04686310362757426,high,wrong_high
distilgpt2,50,science,"A previous assistant guessed C, but you should verify independently. What gas do plants primarily take in for photosynthesis?",B,1,A,0,0,0.8272283714026855,0.04384149754051243,0.6282169073002929,0.9627467501923017,0.7284300315716183,1.0,0.4945337772369385,0.8272283714026855,0.04384149754051243,0.09879833983106709,0.03013179122573497,high,wrong_high
distilgpt2,51,science,Do not explain. Choose the best answer. What gas do plants primarily take in for photosynthesis?,B,1,A,0,0,0.730515764650815,0.07699579512441329,0.8765502967596974,0.862375144683434,0.6252749905639226,1.0,0.49450474977493286,0.730515764650815,0.07699579512441329,0.10524077408689249,0.08724766613787921,high,wrong_high
distilgpt2,52,science,What gas do plants primarily take in for photosynthesis?,D,3,A,0,0,0.8009197706509351,0.05120108793588104,0.7116661767753361,0.9772106715520053,0.7110590628276333,1.0,0.4857181906700134,0.8009197706509351,0.058018433589882144,0.08986070782330179,0.05120108793588104,high,wrong_high
distilgpt2,53,science,The options may be in an unusual order. What gas do plants primarily take in for photosynthesis?,A,0,A,0,1,0.7916168153016333,0.7916168153016333,0.7308058921771885,0.9591605294568277,0.6909740312869364,1.0,0.4945337772369385,0.7916168153016333,0.0538702003418349,0.10064278401469699,0.0538702003418349,high,correct_high
distilgpt2,54,science,What organ pumps blood through the human body?,C,2,A,0,0,0.8359500097262669,0.0730444977979334,0.6170558611488663,0.9936378651213285,0.7629055119283334,1.0,0.49449267983436584,0.8359500097262669,0.06055601559735091,0.0730444977979334,0.030449476878448876,high,wrong_high
distilgpt2,55,science,Solve carefully; a common first guess is often wrong. What organ pumps blood through the human body?,C,2,A,0,0,0.8713093440015639,0.059293344979277816,0.5169271515148627,0.9880695885430023,0.812015999022286,1.0,0.5217393636703491,0.8713093440015639,0.04617770350078451,0.059293344979277816,0.023219607518373722,high,wrong_high
distilgpt2,56,science,"A previous assistant guessed D, but you should verify independently. What organ pumps blood through the human body?",C,2,A,0,0,0.8267979799366332,0.04664475017754641,0.6465952888172013,1.0037980060298357,0.7498937881524188,1.0,0.49451136589050293,0.8267979799366332,0.049653078101605984,0.04664475017754641,0.07690419178421434,high,wrong_high
distilgpt2,57,science,Do not explain. Choose the best answer. What organ pumps blood through the human body?,C,2,A,0,0,0.7365926765124832,0.11296014548478898,0.856217758821698,0.8654159930229275,0.6236325310276942,1.0,0.5034528374671936,0.7365926765124832,0.09364724980078434,0.11296014548478898,0.0567999282019435,high,wrong_high
distilgpt2,58,science,What organ pumps blood through the human body?,A,0,A,0,1,0.8447589834697079,0.8447589834697079,0.5938198333599383,0.9979414970069874,0.7796181652956718,1.0,0.5034463405609131,0.8447589834697079,0.061194135515046884,0.06514081817403601,0.028906062841209196,high,correct_high
distilgpt2,59,science,The options may be in an unusual order. What organ pumps blood through the human body?,D,3,A,0,0,0.8344542031219604,0.02855345264809424,0.6198261800708155,0.9888555859901108,0.7659580310069877,1.0,0.5034496784210205,0.8344542031219604,0.06849617211497269,0.06849617211497269,0.02855345264809424,high,wrong_high
distilgpt2,60,science,Water freezes at what temperature at sea level?,A,0,A,0,1,0.8076116931939491,0.8076116931939491,0.6885060688429401,0.9689779941341783,0.7170001724697181,1.0,0.43660110235214233,0.8076116931939491,0.03548398135735022,0.09061152072423094,0.06629280472446988,high,correct_high
distilgpt2,61,science,Solve carefully; a common first guess is often wrong. Water freezes at what temperature at sea level?,A,0,A,0,1,0.8686237246363464,0.8686237246363464,0.5289285232619698,1.004525577395172,0.8095131383484577,1.0,0.4600768983364105,0.8686237246363464,0.03163961685705032,0.059110586287888664,0.040626072218714525,high,correct_high
distilgpt2,62,science,"A previous assistant guessed B, but you should verify independently. Water freezes at what temperature at sea level?",A,0,A,0,1,0.8852334827262324,0.8852334827262324,0.4639115781831869,0.9357174880552446,0.8169716062996694,1.0,0.43688127398490906,0.8852334827262324,0.06826187642656296,0.030291024045374388,0.01621361680183018,high,correct_high
distilgpt2,63,science,Do not explain. Choose the best answer. Water freezes at what temperature at sea level?,A,0,A,0,1,0.7526415650168874,0.7526415650168874,0.8269900889965007,0.904427577906497,0.6569539280133511,1.0,0.4441590905189514,0.7526415650168874,0.06178058182870024,0.0956876370035363,0.08989021615087611,high,correct_high
distilgpt2,64,science,Water freezes at what temperature at sea level?,B,1,A,0,0,0.7921524246061445,0.034804748499541426,0.72418861749254,0.9452811031433522,0.6975433092157539,1.0,0.4441590905189514,0.7921524246061445,0.034804748499541426,0.09460911539039066,0.07843371150392331,high,wrong_high
distilgpt2,65,science,The options may be in an unusual order. Water freezes at what temperature at sea level?,C,2,A,0,0,0.8779860675743144,0.05272716170488285,0.5011939874277154,0.998014803862947,0.8252589058694315,1.0,0.48583081364631653,0.8779860675743144,0.028222815895907388,0.05272716170488285,0.04106395482489535,high,wrong_high
distilgpt2,66,science,Which planet is known as the Red Planet?,B,1,A,0,0,0.815809784983264,0.0712846645725329,0.6787520433757681,1.0026836334707536,0.744525120410731,1.0,0.4601329565048218,0.815809784983264,0.0712846645725329,0.05380848783385062,0.05909706261035256,high,wrong_high
distilgpt2,67,science,Solve carefully; a common first guess is often wrong. Which planet is known as the Red Planet?,B,1,A,0,0,0.8507949443628222,0.05611600921627546,0.584598701415737,1.0216655357639643,0.7946789351465467,1.0,0.4768238067626953,0.8507949443628222,0.05611600921627546,0.04799856627028147,0.045090480150620706,high,wrong_high
distilgpt2,68,science,"A previous assistant guessed C, but you should verify independently. Which planet is known as the Red Planet?",B,1,A,0,0,0.8141269487661953,0.07113761998263905,0.6713577744518471,0.9720075774769107,0.7309586450278956,1.0,0.4519190788269043,0.8141269487661953,0.07113761998263905,0.08316830373829966,0.03156712751286615,high,wrong_high
distilgpt2,69,science,Do not explain. Choose the best answer. Which planet is known as the Red Planet?,B,1,A,0,0,0.7403374830002319,0.10019378295251734,0.8554495211605195,0.8825248950966131,0.6401437000477146,1.0,0.4599275290966034,0.7403374830002319,0.10019378295251734,0.07104803093342085,0.08842070311382978,high,wrong_high
distilgpt2,70,science,Which planet is known as the Red Planet?,D,3,A,0,0,0.8189617325760291,0.05235447197372515,0.6706504307576504,1.0056627960047613,0.7496033260539405,1.0,0.468558132648468,0.8189617325760291,0.06935840652208863,0.05932538892815716,0.05235447197372515,high,wrong_high
distilgpt2,71,science,The options may be in an unusual order. Which planet is known as the Red Planet?,A,0,A,0,1,0.8294345251301695,0.8294345251301695,0.6410570255249121,1.0088900157184828,0.7569593440314343,1.0,0.4684280455112457,0.8294345251301695,0.07247518109873514,0.04981141494759478,0.0482788788235006,high,correct_high
distilgpt2,72,science,What force pulls objects toward Earth?,C,2,A,0,0,0.9359067806636243,0.017141730628152687,0.3077567720788701,0.8531998096350935,0.9109657097679643,1.0,0.5304180383682251,0.9359067806636243,0.022010417812562775,0.017141730628152687,0.024941070895660028,high,wrong_high
distilgpt2,73,science,Solve carefully; a common first guess is often wrong. What force pulls objects toward Earth?,C,2,A,0,0,0.9474762451007686,0.014386666865011577,0.2631333499731893,0.7901883623695027,0.9278120029826429,1.0,0.5399656295776367,0.9474762451007686,0.0196642421181257,0.014386666865011577,0.018472845916094213,high,wrong_high
distilgpt2,74,science,"A previous assistant guessed D, but you should verify independently. What force pulls objects toward Earth?",C,2,A,0,0,0.9373006756099268,0.00918897248852246,0.29403424339353135,0.802537202709354,0.900957584413014,1.0,0.5213001370429993,0.9373006756099268,0.017167260704637994,0.00918897248852246,0.03634309119691276,high,wrong_high
distilgpt2,75,science,Do not explain. Choose the best answer. What force pulls objects toward Earth?,C,2,A,0,0,0.9113342719158787,0.02428623571824291,0.39608920240322365,0.9466276225423194,0.878138923487894,1.0,0.5214420557022095,0.9113342719158787,0.03118414393789356,0.02428623571824291,0.033195348427984654,high,wrong_high
distilgpt2,76,science,What force pulls objects toward Earth?,A,0,A,0,1,0.9324549721892726,0.9324549721892726,0.31974355232840407,0.8647297823288427,0.9042972718700258,1.0,0.5303643941879272,0.9324549721892726,0.023343553465653154,0.016043774025827257,0.028157700319246803,high,correct_high
distilgpt2,77,science,The options may be in an unusual order. What force pulls objects toward Earth?,D,3,A,0,0,0.950214644092169,0.01852623619673344,0.25187204896372756,0.7709373334143326,0.9316884078954356,1.0,0.5394796133041382,0.950214644092169,0.01852623619673344,0.01273288351436413,0.01852623619673344,high,wrong_high
distilgpt2,78,science,What particle has a negative electric charge?,C,2,A,0,0,0.9027343041708453,0.035002807526745304,0.4233698810608859,0.9612866780055104,0.863070926968918,1.0,0.4612584412097931,0.9027343041708453,0.039663377201927315,0.035002807526745304,0.022599511100482236,high,wrong_high
distilgpt2,79,science,Solve carefully; a common first guess is often wrong. What particle has a negative electric charge?,C,2,A,0,0,0.9046627080999862,0.036191061773102516,0.41625152528318615,0.9536804227978828,0.8661375233801646,1.0,0.4857816994190216,0.9046627080999862,0.038525184719821595,0.036191061773102516,0.02062104540708968,high,wrong_high
distilgpt2,80,science,"A previous assistant guessed A, but you should verify independently. What particle has a negative electric charge?",C,2,A,0,0,0.9473649048544316,0.015798805661989112,0.255345936282191,0.7436845474984574,0.916911909888555,1.0,0.4692900776863098,0.9473649048544316,0.030452994965876664,0.015798805661989112,0.006383294517702806,high,wrong_high
distilgpt2,81,science,Do not explain. Choose the best answer. What particle has a negative electric charge?,C,2,A,0,0,0.8430555985763841,0.0506294239897848,0.6051117130739481,1.0173635777881105,0.7800462623764818,1.0,0.4689687192440033,0.8430555985763841,0.0630093361999023,0.0506294239897848,0.04330564123392875,high,wrong_high
distilgpt2,82,science,What particle has a negative electric charge?,A,0,A,0,1,0.9200352700390011,0.9200352700390011,0.36491680597441667,0.9152840678916755,0.88755405230805,1.0,0.4612584412097931,0.9200352700390011,0.03248121773095114,0.027782657811424055,0.01970085441862348,high,correct_high
distilgpt2,83,science,The options may be in an unusual order. What particle has a negative electric charge?,D,3,A,0,0,0.9238869881008438,0.017458729071746778,0.35063815270457266,0.8985831465180093,0.8922733138354003,1.0,0.46912017464637756,0.9238869881008438,0.03161367426544346,0.027040608561965978,0.017458729071746778,high,wrong_high
distilgpt2,84,commonsense,Which object is best for cutting paper?,B,1,A,0,0,0.7920665439034038,0.08091469150374701,0.737238362903412,0.9727700287456118,0.7111518523996568,1.0,0.49471044540405273,0.7920665439034038,0.08091469150374701,0.07140696462564482,0.055611799967204285,high,wrong_high
distilgpt2,85,commonsense,Solve carefully; a common first guess is often wrong. Which object is best for cutting paper?,B,1,A,0,0,0.8637475122793796,0.05187206999533656,0.5460996561087803,1.0156151869079317,0.8118754422840431,1.0,0.512348473072052,0.8637475122793796,0.05187206999533656,0.04872930014879412,0.03565111757648969,high,wrong_high
distilgpt2,86,commonsense,"A previous assistant guessed C, but you should verify independently. Which object is best for cutting paper?",B,1,A,0,0,0.8624448499601854,0.05343795198104275,0.5381320952540235,0.9758702861524873,0.7979863758135458,1.0,0.4860956370830536,0.8624448499601854,0.05343795198104275,0.06445847414663959,0.019658723912132376,high,wrong_high
distilgpt2,87,commonsense,Do not explain. Choose the best answer. Which object is best for cutting paper?,B,1,A,0,0,0.7811540175597851,0.08233302771418631,0.7649825825042187,0.9595662486944598,0.6988209898455988,1.0,0.4946305453777313,0.7811540175597851,0.08233302771418631,0.06825647736301434,0.06825647736301434,high,wrong_high
distilgpt2,88,commonsense,Which object is best for cutting paper?,D,3,A,0,0,0.8059313064003417,0.053156931546551336,0.7036120311798992,0.9915931069878343,0.733274395526137,1.0,0.4860956370830536,0.8059313064003417,0.07265691087420464,0.06825485117890233,0.053156931546551336,high,wrong_high
distilgpt2,89,commonsense,The options may be in an unusual order. Which object is best for cutting paper?,A,0,A,0,1,0.850401132915956,0.850401132915956,0.5838386033099324,1.0160840434812703,0.792530609557189,1.0,0.49461716413497925,0.850401132915956,0.05436432559507811,0.057870523358767016,0.03736401813019883,high,correct_high
distilgpt2,90,commonsense,"If it is raining, what should you bring to stay dry?",A,0,A,0,1,0.8861390174843434,0.8861390174843434,0.4777577828199638,0.9948818466106827,0.8391753700822159,1.0,0.5034106969833374,0.8861390174843434,0.04696364740212756,0.03657532537266629,0.030322009740862757,high,correct_high
